hh_id               itime                                     day      Interviewer ID
16307          10, 10, 10                66(14), 146(30), 226(46)          15, 15, 20
16308          10, 10, 10                65(13), 145(29), 225(45)          13, 16, 20
16309          10, 10, 10                64(13), 144(29), 224(45)          13, 20, 20
16310          10, 10, 10                223(45), 63(13), 143(29)          13, 14, 15
16311          10, 10, 10                142(29), 62(13), 222(45)          14, 19, 20
16312          10, 10, 10                61(13), 141(29), 221(45)          13, 20, 20
16313          10, 10, 10                60(12), 140(28), 220(44)          14, 15, 20
16314          10, 10, 10                219(44), 59(12), 139(28)          13, 14, 15
16315          10, 10, 10                58(12), 218(44), 138(28)          14, 14, 16
16316          10, 10, 10                57(12), 137(28), 217(44)          13, 14, 14
16317          10, 10, 10                216(44), 56(12), 136(28)          14, 20, 20
16318          10, 10, 10                55(11), 135(27), 215(43)          14, 15, 20
16319          10, 10, 10                214(43), 54(11), 134(27)          13, 14, 14
16320          10, 10, 10                53(11), 213(43), 133(27)          14, 19, 20
16321          10, 10, 10                52(11), 132(27), 212(43)          14, 14, 14
16322          10, 10, 10                51(11), 211(43), 131(27)          14, 18, 20
16323          10, 10, 10                50(10), 210(42), 130(26)          13, 14, 15
16324          10, 10, 10                209(42), 129(26), 49(10)          13, 15, 19
16325          10, 10, 10                48(10), 208(42), 128(26)          14, 14, 15
16326          10, 10, 10                47(10), 207(42), 127(26)          14, 14, 15
16327          10, 10, 10                46(10), 206(42), 126(26)          14, 14, 15
16328          10, 10, 10                 45(9), 125(25), 205(41)          13, 14, 14
16329          10, 10, 10                 44(9), 204(41), 124(25)          13, 13, 15
16330          10, 10, 10                 123(25), 203(41), 43(9)          14, 14, 19
16331          10, 10, 10                 42(9), 122(25), 202(41)          13, 16, 19
16332          10, 10, 10                 121(25), 41(9), 201(41)          16, 19, 20
16333          10, 10, 10                 40(8), 120(24), 200(40)          14, 14, 15
16334          10, 10, 10                 39(8), 119(24), 199(40)          14, 15, 20
16335          10, 10, 10                 38(8), 118(24), 198(40)          14, 14, 15
16336          10, 10, 10                 117(24), 197(40), 37(8)          16, 16, 19
16337          10, 10, 10                 36(8), 116(24), 196(40)          14, 15, 15
16338          10, 10, 10                 35(7), 115(23), 195(39)          13, 15, 15
16339          10, 10, 10                 34(7), 114(23), 194(39)          14, 15, 16
16340          10, 10, 10                 113(23), 33(7), 193(39)          16, 19, 20
16341          10, 10, 10                 192(39), 112(23), 32(7)          15, 16, 20
16342          10, 10, 10                 31(7), 111(23), 191(39)          15, 15, 15
16343          10, 10, 10                 30(6), 190(38), 110(22)          14, 15, 16
16344          10, 10, 10                 29(6), 109(22), 189(38)          14, 15, 20
16345          10, 10, 10                 28(6), 188(38), 108(22)          15, 15, 16
16346          10, 10, 10                 27(6), 107(22), 187(38)          14, 15, 16
16347          10, 10, 10                 26(6), 106(22), 186(38)          14, 15, 15
16348          10, 10, 10                 25(5), 185(37), 105(21)          14, 15, 16
16349          10, 10, 10                 24(5), 104(21), 184(37)          14, 16, 16
16350          10, 10, 10                 103(21), 183(37), 23(5)          15, 15, 19
16351          10, 10, 10                 102(21), 182(37), 22(5)          15, 15, 19
16352          10, 10, 10                 21(5), 101(21), 181(37)          14, 15, 16
16353          10, 10, 10                 20(4), 100(20), 180(36)          13, 15, 15
16354          10, 10, 10                  19(4), 99(20), 179(36)          13, 14, 15
16355          10, 10, 10                  98(20), 18(4), 178(36)          13, 14, 15
16356          10, 10, 10                226(46), 66(14), 146(30)             4, 5, 5
16357          10, 10, 10                65(13), 145(29), 225(45)             4, 4, 5
16358          10, 10, 10                64(13), 144(29), 224(45)             4, 5, 5
16359          10, 10, 10                143(29), 223(45), 63(13)             2, 2, 4
16360          10, 10, 10                142(29), 62(13), 222(45)             3, 5, 6
16361          10, 10, 10                61(13), 221(45), 141(29)             4, 4, 5
16362          10, 10, 10                60(12), 140(28), 220(44)             4, 5, 6
16363          10, 10, 10                219(44), 59(12), 139(28)             4, 5, 6
16364          10, 10, 10                138(28), 58(12), 218(44)             4, 5, 5
16365          10, 10, 10                57(12), 137(28), 217(44)             4, 5, 5
16366          10, 10, 10                56(12), 216(44), 136(28)             5, 5, 6
16367          10, 10, 10                55(11), 135(27), 215(43)             3, 5, 5
16368          10, 10, 10                134(27), 214(43), 54(11)             4, 4, 5
16369          10, 10, 10                53(11), 213(43), 133(27)             5, 5, 6
16370          10, 10, 10                132(27), 212(43), 52(11)             4, 4, 5
16371          10, 10, 10                211(43), 51(11), 131(27)             4, 5, 7
16372          10, 10, 10                210(42), 130(26), 50(10)             1, 3, 4
16373          10, 10, 10                209(42), 49(10), 129(26)             3, 4, 4
16374          10, 10, 10                208(42), 128(26), 48(10)             2, 4, 5
16375          10, 10, 10                207(42), 47(10), 127(26)             3, 5, 5
16376          10, 10, 10                46(10), 126(26), 206(42)             5, 5, 5
16377          10, 10, 10                 45(9), 125(25), 205(41)             4, 4, 5
16378          10, 10, 10                 44(9), 204(41), 124(25)             4, 4, 5
16379          10, 10, 10                 203(41), 43(9), 123(25)             1, 4, 4
16380          10, 10, 10                 202(41), 42(9), 122(25)             1, 3, 4
16381          10, 10, 10                 201(41), 41(9), 121(25)             4, 5, 5
16382          10, 10, 10                 200(40), 120(24), 40(8)             1, 4, 5
16383          10, 10, 10                 39(8), 119(24), 199(40)             5, 5, 6
16384          10, 10, 10                 118(24), 38(8), 198(40)             4, 5, 5
16385          10, 10, 10                 197(40), 37(8), 117(24)             2, 5, 6
16386          10, 10, 10                 196(40), 36(8), 116(24)             2, 5, 5
16387          10, 10, 10                 35(7), 115(23), 195(39)             4, 4, 5
16388          10, 10, 10                 34(7), 114(23), 194(39)             5, 5, 6
16389          10, 10, 10                 193(39), 33(7), 113(23)             3, 5, 6
16390          10, 10, 10                 32(7), 192(39), 112(23)             5, 5, 6
16391          10, 10, 10                 31(7), 111(23), 191(39)             5, 5, 5
16392          10, 10, 10                 30(6), 190(38), 110(22)             4, 4, 5
16393          10, 10, 10                 29(6), 109(22), 189(38)             5, 5, 6
16394          10, 10, 10                 188(38), 28(6), 108(22)             2, 5, 5
16395          10, 10, 10                 187(38), 27(6), 107(22)             4, 5, 5
16396          10, 10, 10                 26(6), 106(22), 186(38)             5, 5, 5
16397          10, 10, 10                 25(5), 105(21), 185(37)             4, 4, 5
16398          10, 10, 10                 24(5), 104(21), 184(37)             5, 5, 6
16399          10, 10, 10                 23(5), 103(21), 183(37)             4, 5, 5
16400          10, 10, 10                 22(5), 102(21), 182(37)             5, 5, 5
16401          10, 10, 10                 21(5), 101(21), 181(37)             5, 5, 6
16402          10, 10, 10                 180(36), 20(4), 100(20)             1, 4, 6
16403          10, 10, 10                  19(4), 99(20), 179(36)             4, 5, 5
16404          10, 10, 10                  98(20), 18(4), 178(36)             4, 5, 5
16405          10, 10, 10                  97(20), 17(4), 177(36)             4, 5, 5
16406          10, 10, 10                  16(4), 96(20), 176(36)             5, 5, 6
16407          10, 10, 10                  175(35), 95(19), 15(3)             2, 4, 5
16408          10, 10, 10                  14(3), 94(19), 174(35)             4, 4, 5
16409          10, 10, 10                  13(3), 93(19), 173(35)             5, 5, 5
16410          10, 10, 10                  12(3), 92(19), 172(35)             5, 5, 6
16411          10, 10, 10                  171(35), 11(3), 91(19)             4, 5, 6
16412          10, 10, 10                  90(18), 10(2), 170(34)             4, 5, 5
16413          10, 10, 10                   89(18), 9(2), 169(34)             4, 5, 6
16414          10, 10, 10                   8(2), 88(18), 168(34)             5, 5, 5
16415          10, 10, 10                   7(2), 167(34), 87(18)             5, 5, 6
16416          10, 10, 10                   6(2), 86(18), 166(34)             5, 5, 5
16417          10, 10, 10                   5(1), 85(17), 165(33)             4, 5, 5
16418          10, 10, 10                   4(1), 84(17), 164(33)             5, 5, 5
16419          10, 10, 10                   83(17), 3(1), 163(33)             4, 5, 5
16420          10, 10, 10                   2(1), 82(17), 162(33)             4, 4, 5
16421          10, 10, 10                   161(33), 1(1), 81(17)             4, 5, 5
16422          10, 10, 10                80(16), 160(32), 240(48)             3, 4, 4
16423          10, 10, 10                79(16), 159(32), 239(48)             3, 4, 5
16424          10, 10, 10                78(16), 158(32), 238(48)             4, 4, 5
16425          10, 10, 10                77(16), 157(32), 237(48)             4, 5, 5
16426          10, 10, 10                76(16), 236(48), 156(32)             4, 4, 5
16427          10, 10, 10                235(47), 155(31), 75(15)             1, 4, 5
16428          10, 10, 10                74(15), 234(47), 154(31)             5, 5, 6
16429          10, 10, 10                233(47), 73(15), 153(31)             2, 5, 5
16430          10, 10, 10                72(15), 152(31), 232(47)             5, 5, 5
16431          10, 10, 10                71(15), 231(47), 151(31)             5, 5, 6
16432          10, 10, 10                70(14), 150(30), 230(46)             3, 5, 5
16433          10, 10, 10                149(30), 229(46), 69(14)             2, 3, 4
16434          10, 10, 10                148(30), 228(46), 68(14)             4, 4, 5
16435          10, 10, 10                147(30), 67(14), 227(46)             4, 5, 5
16436          10, 10, 10                66(14), 226(46), 146(30)             1, 4, 5
16437          10, 10, 10                65(13), 145(29), 225(45)             4, 5, 5
16438          10, 10, 10                64(13), 144(29), 224(45)             4, 5, 5
16439          10, 10, 10                143(29), 223(45), 63(13)             1, 2, 4
16440          10, 10, 10                142(29), 222(45), 62(13)             4, 4, 5
16441          10, 10, 10                221(45), 61(13), 141(29)             3, 4, 5
16442          10, 10, 10                60(12), 140(28), 220(44)             4, 5, 6
16443          10, 10, 10                219(44), 59(12), 139(28)             4, 5, 6
16444          10, 10, 10                138(28), 58(12), 218(44)             4, 5, 5
16445          10, 10, 10                57(12), 137(28), 217(44)             4, 5, 5
16446          10, 10, 10                56(12), 216(44), 136(28)             5, 5, 6
16447          10, 10, 10                55(11), 135(27), 215(43)             3, 5, 5
16448          10, 10, 10                134(27), 214(43), 54(11)             4, 4, 5
16449          10, 10, 10                53(11), 213(43), 133(27)             4, 5, 6
16450          10, 10, 10                132(27), 212(43), 52(11)             3, 4, 5
16451          10, 10, 10                51(11), 211(43), 131(27)             4, 4, 6
16452          10, 10, 10                50(10), 130(26), 210(42)             4, 4, 5
16453          10, 10, 10                209(42), 49(10), 129(26)             3, 4, 5
16454          10, 10, 10                208(42), 128(26), 48(10)             2, 4, 5
16455          10, 10, 10                207(42), 47(10), 127(26)             3, 5, 5
16456          10, 10, 10                46(10), 126(26), 206(42)             5, 5, 5
16457          10, 10, 10                 45(9), 125(25), 205(41)             4, 4, 5
16458          10, 10, 10                 44(9), 204(41), 124(25)             4, 4, 5
16459          10, 10, 10                 43(9), 123(25), 203(41)             4, 4, 4
16460          10, 10, 10                 42(9), 122(25), 202(41)             4, 5, 5
16461          10, 10, 10                 41(9), 121(25), 201(41)             5, 5, 6
16462          10, 10, 10                 200(40), 120(24), 40(8)             1, 4, 5
16463          10, 10, 10                 199(40), 39(8), 119(24)             4, 5, 5
16464          10, 10, 10                 118(24), 38(8), 198(40)             4, 5, 5
16465          10, 10, 10                 197(40), 37(8), 117(24)             2, 5, 6
16466          10, 10, 10                 196(40), 36(8), 116(24)             2, 4, 5
16467          10, 10, 10                 115(23), 35(7), 195(39)             2, 4, 5
16468          10, 10, 10                 34(7), 114(23), 194(39)             2, 4, 5
16469          10, 10, 10                 33(7), 193(39), 113(23)             4, 4, 6
16470          10, 10, 10                 192(39), 32(7), 112(23)             1, 5, 6
16471          10, 10, 10                 31(7), 111(23), 191(39)             5, 5, 5
16472          10, 10, 10                 30(6), 190(38), 110(22)             2, 2, 5
16473          10, 10, 10                 29(6), 109(22), 189(38)             4, 5, 6
16474          10, 10, 10                 28(6), 108(22), 188(38)             5, 5, 5
16475          10, 10, 10                 187(38), 27(6), 107(22)             4, 5, 5
16476          10, 10, 10                 26(6), 106(22), 186(38)             5, 5, 5
16477          10, 10, 10                 25(5), 105(21), 185(37)             4, 5, 5
16478          10, 10, 10                 184(37), 24(5), 104(21)             1, 4, 4
16479          10, 10, 10                 23(5), 103(21), 183(37)             4, 5, 5
16480          10, 10, 10                 22(5), 182(37), 102(21)             4, 4, 5
16481          10, 10, 10                 21(5), 101(21), 181(37)             5, 5, 6
16482          10, 10, 10                 180(36), 20(4), 100(20)             2, 4, 6
16483          10, 10, 10                  19(4), 99(20), 179(36)             4, 5, 5
16484          10, 10, 10                  98(20), 18(4), 178(36)             4, 5, 5
16485          10, 10, 10                  97(20), 17(4), 177(36)             2, 5, 5
16486          10, 10, 10                  16(4), 96(20), 176(36)             5, 5, 6
16487          10, 10, 10                  175(35), 95(19), 15(3)             2, 4, 5
16488          10, 10, 10                  14(3), 94(19), 174(35)             4, 4, 5
16489          10, 10, 10                  13(3), 93(19), 173(35)             4, 5, 5
16490          10, 10, 10                  12(3), 92(19), 172(35)             5, 5, 6
16491          10, 10, 10                  171(35), 11(3), 91(19)             4, 5, 6
16492          10, 10, 10                  90(18), 170(34), 10(2)             4, 4, 5
16493          10, 10, 10                   89(18), 9(2), 169(34)             4, 5, 6
16494          10, 10, 10                   88(18), 8(2), 168(34)             4, 5, 5
16495          10, 10, 10                   7(2), 167(34), 87(18)             5, 5, 6
16496          10, 10, 10                   86(18), 6(2), 166(34)             4, 5, 5
16497          10, 10, 10                   5(1), 85(17), 165(33)             4, 4, 5
16498          10, 10, 10                   4(1), 84(17), 164(33)             4, 4, 5
16499          10, 10, 10                   83(17), 163(33), 3(1)             4, 4, 5
16500          10, 10, 10                   2(1), 82(17), 162(33)             4, 4, 4
16501          10, 10, 10                   1(1), 161(33), 81(17)             4, 4, 5
16502          10, 10, 10                80(16), 160(32), 240(48)             3, 4, 4
16503          10, 10, 10                79(16), 159(32), 239(48)             3, 4, 5
16504          10, 10, 10                78(16), 158(32), 238(48)             3, 4, 5
16505          10, 10, 10                77(16), 157(32), 237(48)             4, 5, 5
16506          10, 10, 10                76(16), 236(48), 156(32)             4, 4, 5
16507          10, 10, 10                235(47), 75(15), 155(31)             1, 3, 3
16508          10, 10, 10                74(15), 234(47), 154(31)             4, 5, 6
16509          10, 10, 10                233(47), 73(15), 153(31)             2, 4, 4
16510          10, 10, 10                72(15), 232(47), 152(31)             4, 4, 5
16511          10, 10, 10                231(47), 71(15), 151(31)             4, 5, 6
16512          10, 10, 10                70(14), 230(46), 150(30)             4, 4, 5
16513          10, 10, 10                69(14), 149(30), 229(46)             4, 4, 4
16514          10, 10, 10                148(30), 228(46), 68(14)             4, 4, 5
16515          10, 10, 10                147(30), 67(14), 227(46)             4, 5, 5
16516          10, 10, 10                66(14), 226(46), 146(30)             4, 4, 5
16517          10, 10, 10                65(13), 145(29), 225(45)             4, 5, 5
16518          10, 10, 10                64(13), 144(29), 224(45)             4, 5, 5
16519          10, 10, 10                143(29), 223(45), 63(13)             4, 4, 5
16520          10, 10, 10                62(13), 142(29), 222(45)             4, 4, 5
16521          10, 10, 10                61(13), 221(45), 141(29)             4, 4, 5
16522          10, 10, 10                60(12), 220(44), 140(28)             4, 4, 5
16523          10, 10, 10                219(44), 59(12), 139(28)             4, 5, 6
16524          10, 10, 10                218(44), 58(12), 138(28)             2, 4, 5
16525          10, 10, 10                217(44), 57(12), 137(28)             1, 4, 5
16526          10, 10, 10                216(44), 56(12), 136(28)             3, 5, 5
16527          10, 10, 10                135(27), 55(11), 215(43)             4, 5, 5
16528          10, 10, 10                54(11), 134(27), 214(43)             4, 4, 4
16529          10, 10, 10                53(11), 133(27), 213(43)             4, 4, 5
16530          10, 10, 10                132(27), 212(43), 52(11)             4, 4, 5
16531          10, 10, 10                51(11), 211(43), 131(27)             4, 4, 6
16532          10, 10, 10                50(10), 130(26), 210(42)             4, 4, 5
16533          10, 10, 10                49(10), 209(42), 129(26)             4, 4, 5
16534          10, 10, 10                128(26), 48(10), 208(42)             4, 5, 5
16535          10, 10, 10                47(10), 127(26), 207(42)             5, 5, 5
16536          10, 10, 10                46(10), 126(26), 206(42)             5, 5, 5
16537          10, 10, 10                 45(9), 125(25), 205(41)             4, 4, 5
16538          10, 10, 10                 44(9), 204(41), 124(25)             4, 4, 5
16539          10, 10, 10                 123(25), 43(9), 203(41)             3, 4, 4
16540          10, 10, 10                 42(9), 202(41), 122(25)             4, 4, 5
16541          10, 10, 10                 41(9), 121(25), 201(41)             4, 5, 5
16542          10, 10, 10                 40(8), 120(24), 200(40)             4, 4, 5
16543          10, 10, 10                 39(8), 119(24), 199(40)             5, 5, 6
16544          10, 10, 10                 38(8), 118(24), 198(40)             4, 4, 5
16545          10, 10, 10                 37(8), 197(40), 117(24)             5, 5, 6
16546          10, 10, 10                 36(8), 196(40), 116(24)             4, 4, 5
16547          10, 10, 10                 35(7), 115(23), 195(39)             4, 4, 5
16548          10, 10, 10                 34(7), 114(23), 194(39)             2, 5, 5
16549          10, 10, 10                 193(39), 33(7), 113(23)             3, 4, 6
16550          10, 10, 10                 192(39), 32(7), 112(23)             1, 4, 6
16551          10, 10, 10                 191(39), 31(7), 111(23)             2, 5, 5
16552          10, 10, 10                 190(38), 30(6), 110(22)             2, 3, 3
16553          10, 10, 10                 29(6), 109(22), 189(38)             4, 5, 6
16554          10, 10, 10                 188(38), 108(22), 28(6)             1, 3, 4
16555          10, 10, 10                 27(6), 107(22), 187(38)             5, 5, 5
16556          10, 10, 10                 26(6), 106(22), 186(38)             5, 5, 5
16557          10, 10, 10                 25(5), 105(21), 185(37)             4, 5, 5
16558          10, 10, 10                 184(37), 24(5), 104(21)             1, 4, 4
16559          10, 10, 10                 103(21), 23(5), 183(37)             1, 4, 5
16560          10, 10, 10                 22(5), 182(37), 102(21)             4, 4, 5
16561          10, 10, 10                 181(37), 21(5), 101(21)             2, 4, 5
16562          10, 10, 10                 20(4), 180(36), 100(20)             4, 5, 6
16563          10, 10, 10                  19(4), 99(20), 179(36)             4, 5, 5
16564          10, 10, 10                  18(4), 98(20), 178(36)             4, 4, 5
16565          10, 10, 10                  97(20), 17(4), 177(36)             3, 5, 5
16566          10, 10, 10                  16(4), 96(20), 176(36)             4, 5, 6
16567          10, 10, 10                  175(35), 15(3), 95(19)             1, 4, 4
16568          10, 10, 10                  174(35), 94(19), 14(3)             1, 3, 4
16569          10, 10, 10                  13(3), 93(19), 173(35)             4, 5, 5
16570          10, 10, 10                  172(35), 12(3), 92(19)             1, 5, 5
16571          10, 10, 10                  91(19), 11(3), 171(35)             3, 4, 5
16572          10, 10, 10                  90(18), 170(34), 10(2)             4, 4, 5
16573          10, 10, 10                   89(18), 9(2), 169(34)             4, 5, 6
16574          10, 10, 10                   8(2), 88(18), 168(34)             2, 4, 5
16575          10, 10, 10                   7(2), 167(34), 87(18)             5, 5, 6
16576          10, 10, 10                   86(18), 6(2), 166(34)             4, 5, 5
16577          10, 10, 10                   5(1), 85(17), 165(33)             4, 4, 5
16578          10, 10, 10                   4(1), 84(17), 164(33)             4, 4, 4
16579          10, 10, 10                   3(1), 83(17), 163(33)             4, 4, 4
16580          10, 10, 10                   2(1), 82(17), 162(33)             4, 4, 4
16581          10, 10, 10                   1(1), 161(33), 81(17)             4, 4, 5
16582          10, 10, 10                160(32), 80(16), 240(48)             2, 3, 3
16583          10, 10, 10                79(16), 159(32), 239(48)             3, 4, 5
16584          10, 10, 10                78(16), 158(32), 238(48)             3, 4, 5
16585          10, 10, 10                77(16), 157(32), 237(48)             4, 5, 5
16586          10, 10, 10                76(16), 236(48), 156(32)             4, 4, 5
16587          10, 10, 10                155(31), 75(15), 235(47)             4, 5, 5
16588          10, 10, 10                74(15), 234(47), 154(31)             4, 5, 6
16589          10, 10, 10                233(47), 73(15), 153(31)             1, 4, 4
16590          10, 10, 10                152(31), 72(15), 232(47)             2, 4, 4
16591          10, 10, 10                231(47), 151(31), 71(15)             1, 2, 5
16592          10, 10, 10                70(14), 150(30), 230(46)             4, 4, 4
16593          10, 10, 10                69(14), 149(30), 229(46)             4, 4, 4
16594          10, 10, 10                148(30), 228(46), 68(14)             4, 4, 5
16595          10, 10, 10                67(14), 147(30), 227(46)             4, 4, 5
16596          10, 10, 10                146(30), 226(46), 66(14)             4, 4, 5
16597          10, 10, 10                65(13), 225(45), 145(29)             4, 4, 5
16598          10, 10, 10                64(13), 144(29), 224(45)             4, 4, 5
16599          10, 10, 10                143(29), 223(45), 63(13)             4, 4, 5
16600          10, 10, 10                62(13), 142(29), 222(45)             4, 4, 5
16601          10, 10, 10                221(45), 61(13), 141(29)             3, 4, 5
16602          10, 10, 10                60(12), 140(28), 220(44)             4, 4, 5
16603          10, 10, 10                139(28), 219(44), 59(12)             3, 4, 5
16604          10, 10, 10                218(44), 58(12), 138(28)             2, 4, 5
16605          10, 10, 10                217(44), 57(12), 137(28)             2, 4, 5
16606          10, 10, 10                216(44), 56(12), 136(28)             3, 5, 5
16607          10, 10, 10                135(27), 55(11), 215(43)             4, 5, 5
16608          10, 10, 10                54(11), 134(27), 214(43)             4, 4, 4
16609          10, 10, 10                53(11), 213(43), 133(27)             4, 5, 6
16610          10, 10, 10                132(27), 212(43), 52(11)             4, 4, 5
16611          10, 10, 10                51(11), 211(43), 131(27)             4, 4, 6
16612          10, 10, 10                50(10), 130(26), 210(42)             4, 4, 5
16613          10, 10, 10                49(10), 209(42), 129(26)             4, 4, 5
16614          10, 10, 10                48(10), 128(26), 208(42)             4, 4, 5
16615          10, 10, 10                47(10), 207(42), 127(26)             4, 4, 5
16616          10, 10, 10                206(42), 126(26), 46(10)             2, 4, 5
16617          10, 10, 10                 45(9), 125(25), 205(41)             4, 4, 5
16618          10, 10, 10                 204(41), 44(9), 124(25)             3, 4, 4
16619          10, 10, 10                 123(25), 43(9), 203(41)             3, 4, 4
16620          10, 10, 10                 42(9), 202(41), 122(25)             4, 4, 5
16621          10, 10, 10                 41(9), 121(25), 201(41)             4, 5, 5
16622          10, 10, 10                 40(8), 120(24), 200(40)             4, 4, 5
16623          10, 10, 10                 39(8), 119(24), 199(40)             4, 5, 5
16624          10, 10, 10                 38(8), 118(24), 198(40)             4, 4, 4
16625          10, 10, 10                 37(8), 117(24), 197(40)             4, 5, 5
16626          10, 10, 10                 36(8), 116(24), 196(40)             4, 4, 5
16627          10, 10, 10                 35(7), 115(23), 195(39)             4, 4, 4
16628          10, 10, 10                 34(7), 114(23), 194(39)             5, 5, 5
16629          10, 10, 10                 33(7), 113(23), 193(39)             4, 6, 6
16630          10, 10, 10                 32(7), 112(23), 192(39)             4, 5, 5
16631          10, 10, 10                 31(7), 111(23), 191(39)             5, 5, 5
16632          10, 10, 10                 30(6), 110(22), 190(38)             4, 5, 5
16633          10, 10, 10                 29(6), 109(22), 189(38)             5, 5, 5
16634          10, 10, 10                 28(6), 108(22), 188(38)             5, 5, 5
16635          10, 10, 10                 27(6), 107(22), 187(38)             5, 5, 5
16636          10, 10, 10                 26(6), 106(22), 186(38)             5, 5, 5
16637          10, 10, 10                 25(5), 105(21), 185(37)             4, 5, 5
16638          10, 10, 10                 24(5), 104(21), 184(37)             4, 5, 6
16639          10, 10, 10                 23(5), 183(37), 103(21)             4, 4, 5
16640          10, 10, 10                 22(5), 102(21), 182(37)             4, 4, 4
16641          10, 10, 10                 181(37), 21(5), 101(21)             2, 4, 5
16642          10, 10, 10                 20(4), 100(20), 180(36)             4, 5, 5
16643          10, 10, 10                  19(4), 99(20), 179(36)             4, 4, 5
16644          10, 10, 10                  18(4), 98(20), 178(36)             4, 4, 4
16645          10, 10, 10                  97(20), 17(4), 177(36)             4, 5, 5
16646          10, 10, 10                  16(4), 96(20), 176(36)             5, 5, 6
16647          10, 10, 10                  175(35), 95(19), 15(3)             1, 2, 4
16648          10, 10, 10                  94(19), 174(35), 14(3)             3, 3, 4
16649          10, 10, 10                  173(35), 13(3), 93(19)             2, 4, 5
16650          10, 10, 10                  172(35), 12(3), 92(19)             2, 5, 5
16651          10, 10, 10                  91(19), 11(3), 171(35)             3, 4, 4
16652          10, 10, 10                  10(2), 90(18), 170(34)             4, 4, 4
16653          10, 10, 10                   89(18), 9(2), 169(34)             4, 5, 6
16654          10, 10, 10                   8(2), 88(18), 168(34)             4, 4, 4
16655          10, 10, 10                   167(34), 7(2), 87(18)             2, 4, 5
16656          10, 10, 10                   86(18), 6(2), 166(34)             4, 5, 5
16657          10, 10, 10                   165(33), 85(17), 5(1)             1, 3, 4
16658          10, 10, 10                   4(1), 84(17), 164(33)             4, 4, 4
16659          10, 10, 10                   3(1), 83(17), 163(33)             4, 4, 4
16660          10, 10, 10                   2(1), 82(17), 162(33)             4, 4, 4
16661          10, 10, 10                   1(1), 161(33), 81(17)             4, 4, 5
16662          10, 10, 10                240(48), 160(32), 80(16)             1, 2, 3
16663          10, 10, 10                239(48), 79(16), 159(32)             1, 3, 4
16664          10, 10, 10                158(32), 78(16), 238(48)             1, 3, 4
16665          10, 10, 10                157(32), 77(16), 237(48)             1, 3, 4
16666          10, 10, 10                236(48), 76(16), 156(32)             1, 4, 5
16667          10, 10, 10                155(31), 75(15), 235(47)             4, 5, 5
16668          10, 10, 10                74(15), 234(47), 154(31)             4, 5, 6
16669          10, 10, 10                208(42), 48(10), 128(26)             8, 9, 9
16670          10, 10, 10                47(10), 127(26), 207(42)             9, 9, 9
16671          10, 10, 10                46(10), 126(26), 206(42)             9, 9, 9
16672          10, 10, 10                 45(9), 125(25), 205(41)             8, 8, 9
16673          10, 10, 10                 44(9), 204(41), 124(25)             8, 8, 9
16674          10, 10, 10                 123(25), 203(41), 43(9)            8, 8, 11
16675          10, 10, 10                 42(9), 122(25), 202(41)           8, 10, 11
16676          10, 10, 10                 121(25), 41(9), 201(41)          10, 12, 17
16677          10, 10, 10                 40(8), 120(24), 200(40)             9, 9, 9
16678          10, 10, 10                 39(8), 119(24), 199(40)            9, 9, 17
16679          10, 10, 10                 118(24), 38(8), 198(40)             8, 9, 9
16680          10, 10, 10                 117(24), 197(40), 37(8)          10, 10, 12
16681          10, 10, 10                 36(8), 116(24), 196(40)             9, 9, 9
16682          10, 10, 10                 35(7), 115(23), 195(39)             8, 9, 9
16683          10, 10, 10                 34(7), 194(39), 114(23)            9, 9, 10
16684          10, 10, 10                 113(23), 33(7), 193(39)          10, 12, 14
16685          10, 10, 10                 192(39), 112(23), 32(7)           9, 10, 12
16686          10, 10, 10                 31(7), 111(23), 191(39)           9, 10, 10
16687          10, 10, 10                 30(6), 190(38), 110(22)            8, 9, 10
16688          10, 10, 10                 29(6), 109(22), 189(38)           9, 10, 17
16689          10, 10, 10                 28(6), 108(22), 188(38)            9, 9, 10
16690          10, 10, 10                 107(22), 27(6), 187(38)            8, 9, 10
16691          10, 10, 10                 26(6), 106(22), 186(38)           9, 10, 10
16692          10, 10, 10                 25(5), 105(21), 185(37)           8, 10, 10
16693          10, 10, 10                 24(5), 104(21), 184(37)            9, 9, 10
16694          10, 10, 10                 183(37), 103(21), 23(5)           9, 10, 11
16695          10, 10, 10                 102(21), 182(37), 22(5)            9, 9, 12
16696          10, 10, 10                 21(5), 101(21), 181(37)           9, 10, 11
16697          10, 10, 10                 20(4), 180(36), 100(20)            7, 8, 10
16698          10, 10, 10                  19(4), 179(36), 99(20)             7, 8, 9
16699          10, 10, 10                  98(20), 18(4), 178(36)             7, 9, 9
16700          10, 10, 10                  97(20), 177(36), 17(4)           8, 10, 11
16701          10, 10, 10                  16(4), 96(20), 176(36)            9, 9, 18
16702          10, 10, 10                  95(19), 15(3), 175(35)            8, 9, 10
16703          10, 10, 10                  14(3), 94(19), 174(35)             8, 8, 8
16704          10, 10, 10                  13(3), 93(19), 173(35)             9, 9, 9
16705          10, 10, 10                  92(19), 172(35), 12(3)           8, 10, 12
16706          10, 10, 10                  91(19), 11(3), 171(35)          10, 12, 15
16707          10, 10, 10                  90(18), 10(2), 170(34)             7, 9, 9
16708          10, 10, 10                   9(2), 89(18), 169(34)            8, 8, 17
16709          10, 10, 10                   88(18), 8(2), 168(34)             8, 9, 9
