hh_id               itime                                     day
15000          10, 10, 10                 31(7), 111(23), 191(39)
15001          10, 10, 10                 30(6), 110(22), 190(38)
15002          10, 10, 10                 29(6), 109(22), 189(38)
15003          10, 10, 10                 28(6), 108(22), 188(38)
15004          10, 10, 10                 27(6), 107(22), 187(38)
15005          10, 10, 10                 26(6), 106(22), 186(38)
15006          10, 10, 10                 25(5), 105(21), 185(37)
15007          10, 10, 10                 24(5), 104(21), 184(37)
15008          10, 10, 10                 23(5), 103(21), 183(37)
15009          10, 10, 10                 22(5), 102(21), 182(37)
15010          10, 10, 10                 21(5), 101(21), 181(37)
15011          10, 10, 10                 20(4), 100(20), 180(36)
15012          10, 10, 10                  19(4), 99(20), 179(36)
15013          10, 10, 10                  18(4), 98(20), 178(36)
15014          10, 10, 10                  17(4), 97(20), 177(36)
15015          10, 10, 10                  16(4), 96(20), 176(36)
15016          10, 10, 10                  15(3), 95(19), 175(35)
15017          10, 10, 10                  14(3), 94(19), 174(35)
15018          10, 10, 10                  13(3), 93(19), 173(35)
15019          10, 10, 10                  12(3), 92(19), 172(35)
15020          10, 10, 10                  11(3), 91(19), 171(35)
15021          10, 10, 10                  10(2), 90(18), 170(34)
15022          10, 10, 10                   9(2), 89(18), 169(34)
15023          10, 10, 10                   8(2), 88(18), 168(34)
15024          10, 10, 10                   7(2), 87(18), 167(34)
15025          10, 10, 10                   6(2), 86(18), 166(34)
15026          10, 10, 10                   5(1), 85(17), 165(33)
15027          10, 10, 10                   4(1), 84(17), 164(33)
15028          10, 10, 10                   3(1), 83(17), 163(33)
15029          10, 10, 10                   2(1), 82(17), 162(33)
15030          10, 10, 10                   5(1), 85(17), 165(33)
15031          10, 10, 10                   4(1), 84(17), 164(33)
15032          10, 10, 10                   3(1), 83(17), 163(33)
15033          10, 10, 10                   2(1), 82(17), 162(33)
15034          10, 10, 10                   1(1), 81(17), 161(33)
15035          10, 10, 10                80(16), 160(32), 240(48)
15036          10, 10, 10                79(16), 159(32), 239(48)
15037          10, 10, 10                78(16), 158(32), 238(48)
15038          10, 10, 10                77(16), 157(32), 237(48)
15039          10, 10, 10                76(16), 156(32), 236(48)
15040          10, 10, 10                75(15), 155(31), 235(47)
15041          10, 10, 10                74(15), 154(31), 234(47)
15042          10, 10, 10                73(15), 153(31), 233(47)
15043          10, 10, 10                72(15), 152(31), 232(47)
15044          10, 10, 10                71(15), 151(31), 231(47)
15045          10, 10, 10                70(14), 150(30), 230(46)
15046          10, 10, 10                69(14), 149(30), 229(46)
15047          10, 10, 10                68(14), 148(30), 228(46)
15048          10, 10, 10                67(14), 147(30), 227(46)
15049          10, 10, 10                66(14), 146(30), 226(46)
15050          10, 10, 10                65(13), 145(29), 225(45)
15051          10, 10, 10                64(13), 144(29), 224(45)
15052          10, 10, 10                63(13), 143(29), 223(45)
15053          10, 10, 10                62(13), 142(29), 222(45)
15054          10, 10, 10                61(13), 141(29), 221(45)
15055          10, 10, 10                60(12), 140(28), 220(44)
15056          10, 10, 10                59(12), 139(28), 219(44)
15057          10, 10, 10                58(12), 138(28), 218(44)
15058          10, 10, 10                57(12), 137(28), 217(44)
15059          10, 10, 10                56(12), 136(28), 216(44)
15060          10, 10, 10                55(11), 135(27), 215(43)
15061          10, 10, 10                54(11), 134(27), 214(43)
15062          10, 10, 10                53(11), 133(27), 213(43)
15063          10, 10, 10                52(11), 132(27), 212(43)
15064          10, 10, 10                51(11), 131(27), 211(43)
15065          10, 10, 10                50(10), 130(26), 210(42)
15066          10, 10, 10                49(10), 129(26), 209(42)
15067          10, 10, 10                48(10), 128(26), 208(42)
15068          10, 10, 10                47(10), 127(26), 207(42)
15069          10, 10, 10                46(10), 126(26), 206(42)
15070          10, 10, 10                 45(9), 125(25), 205(41)
15071          10, 10, 10                 44(9), 124(25), 204(41)
15072          10, 10, 10                 43(9), 123(25), 203(41)
15073          10, 10, 10                 42(9), 122(25), 202(41)
15074          10, 10, 10                 41(9), 121(25), 201(41)
15075          10, 10, 10                 40(8), 120(24), 200(40)
15076          10, 10, 10                 39(8), 119(24), 199(40)
15077          10, 10, 10                 38(8), 118(24), 198(40)
15078          10, 10, 10                 37(8), 117(24), 197(40)
15079          10, 10, 10                 36(8), 116(24), 196(40)
15080          10, 10, 10                 35(7), 115(23), 195(39)
15081          10, 10, 10                 34(7), 114(23), 194(39)
15082          10, 10, 10                 33(7), 113(23), 193(39)
15083          10, 10, 10                 32(7), 112(23), 192(39)
15084          10, 10, 10                 31(7), 111(23), 191(39)
15085          10, 10, 10                  15(3), 95(19), 175(35)
15086          10, 10, 10                  14(3), 94(19), 174(35)
15087          10, 10, 10                  13(3), 93(19), 173(35)
15088          10, 10, 10                  12(3), 92(19), 172(35)
15089          10, 10, 10                  11(3), 91(19), 171(35)
15090          10, 10, 10                  10(2), 90(18), 170(34)
15091          10, 10, 10                   9(2), 89(18), 169(34)
15092          10, 10, 10                   8(2), 88(18), 168(34)
15093          10, 10, 10                   7(2), 87(18), 167(34)
15094          10, 10, 10                   6(2), 86(18), 166(34)
15095          10, 10, 10                   5(1), 85(17), 165(33)
15096          10, 10, 10                   4(1), 84(17), 164(33)
15097          10, 10, 10                   3(1), 83(17), 163(33)
15098          10, 10, 10                   2(1), 82(17), 162(33)
15099          10, 10, 10                   1(1), 81(17), 161(33)
15100          10, 10, 10                80(16), 160(32), 240(48)
15101          10, 10, 10                79(16), 159(32), 239(48)
15102          10, 10, 10                78(16), 158(32), 238(48)
15103          10, 10, 10                77(16), 157(32), 237(48)
15104          10, 10, 10                76(16), 156(32), 236(48)
15105          10, 10, 10                75(15), 155(31), 235(47)
15106          10, 10, 10                74(15), 154(31), 234(47)
15107          10, 10, 10                73(15), 153(31), 233(47)
15108          10, 10, 10                72(15), 152(31), 232(47)
15109          10, 10, 10                71(15), 151(31), 231(47)
15110          10, 10, 10                70(14), 150(30), 230(46)
15111          10, 10, 10                69(14), 149(30), 229(46)
15112          10, 10, 10                68(14), 148(30), 228(46)
15113          10, 10, 10                67(14), 147(30), 227(46)
15114          10, 10, 10                66(14), 146(30), 226(46)
15115          10, 10, 10                65(13), 145(29), 225(45)
15116          10, 10, 10                64(13), 144(29), 224(45)
15117          10, 10, 10                63(13), 143(29), 223(45)
15118          10, 10, 10                62(13), 142(29), 222(45)
15119          10, 10, 10                61(13), 141(29), 221(45)
15120          10, 10, 10                60(12), 140(28), 220(44)
15121          10, 10, 10                59(12), 139(28), 219(44)
15122          10, 10, 10                58(12), 138(28), 218(44)
15123          10, 10, 10                57(12), 137(28), 217(44)
15124          10, 10, 10                56(12), 136(28), 216(44)
15125          10, 10, 10                55(11), 135(27), 215(43)
15126          10, 10, 10                54(11), 134(27), 214(43)
15127          10, 10, 10                53(11), 133(27), 213(43)
15128          10, 10, 10                52(11), 132(27), 212(43)
15129          10, 10, 10                51(11), 131(27), 211(43)
15130          10, 10, 10                50(10), 130(26), 210(42)
15131          10, 10, 10                49(10), 129(26), 209(42)
15132          10, 10, 10                48(10), 128(26), 208(42)
15133          10, 10, 10                47(10), 127(26), 207(42)
15134          10, 10, 10                46(10), 126(26), 206(42)
15135          10, 10, 10                 45(9), 125(25), 205(41)
15136          10, 10, 10                 44(9), 124(25), 204(41)
15137          10, 10, 10                 43(9), 123(25), 203(41)
15138          10, 10, 10                 42(9), 122(25), 202(41)
15139          10, 10, 10                 41(9), 121(25), 201(41)
15140          10, 10, 10                 40(8), 120(24), 200(40)
15141          10, 10, 10                 39(8), 119(24), 199(40)
15142          10, 10, 10                 38(8), 118(24), 198(40)
15143          10, 10, 10                 37(8), 117(24), 197(40)
15144          10, 10, 10                 36(8), 116(24), 196(40)
15145          10, 10, 10                 35(7), 115(23), 195(39)
15146          10, 10, 10                 34(7), 114(23), 194(39)
15147          10, 10, 10                 33(7), 113(23), 193(39)
15148          10, 10, 10                 32(7), 112(23), 192(39)
15149          10, 10, 10                 31(7), 111(23), 191(39)
15150          10, 10, 10                 30(6), 110(22), 190(38)
15151          10, 10, 10                 29(6), 109(22), 189(38)
15152          10, 10, 10                 28(6), 108(22), 188(38)
15153          10, 10, 10                 27(6), 107(22), 187(38)
15154          10, 10, 10                 26(6), 106(22), 186(38)
15155          10, 10, 10                 25(5), 105(21), 185(37)
15156          10, 10, 10                 24(5), 104(21), 184(37)
15157          10, 10, 10                 23(5), 103(21), 183(37)
15158          10, 10, 10                 22(5), 102(21), 182(37)
15159          10, 10, 10                 21(5), 101(21), 181(37)
15160          10, 10, 10                 20(4), 100(20), 180(36)
15161          10, 10, 10                  19(4), 99(20), 179(36)
15162          10, 10, 10                  18(4), 98(20), 178(36)
15163          10, 10, 10                  17(4), 97(20), 177(36)
15164          10, 10, 10                  16(4), 96(20), 176(36)
15165          10, 10, 10                  15(3), 95(19), 175(35)
15166          10, 10, 10                  14(3), 94(19), 174(35)
15167          10, 10, 10                  13(3), 93(19), 173(35)
15168          10, 10, 10                  12(3), 92(19), 172(35)
15169          10, 10, 10                  11(3), 91(19), 171(35)
15170          10, 10, 10                  10(2), 90(18), 170(34)
15171          10, 10, 10                   9(2), 89(18), 169(34)
15172          10, 10, 10                   8(2), 88(18), 168(34)
15173          10, 10, 10                   7(2), 87(18), 167(34)
15174          10, 10, 10                   6(2), 86(18), 166(34)
15175          10, 10, 10                   5(1), 85(17), 165(33)
15176          10, 10, 10                   4(1), 84(17), 164(33)
15177          10, 10, 10                   3(1), 83(17), 163(33)
15178          10, 10, 10                   2(1), 82(17), 162(33)
15179          10, 10, 10                   1(1), 81(17), 161(33)
15180          10, 10, 10                80(16), 160(32), 240(48)
15181          10, 10, 10                79(16), 159(32), 239(48)
15182          10, 10, 10                78(16), 158(32), 238(48)
15183          10, 10, 10                77(16), 157(32), 237(48)
15184          10, 10, 10                76(16), 156(32), 236(48)
15185          10, 10, 10                75(15), 155(31), 235(47)
15186          10, 10, 10                74(15), 154(31), 234(47)
15187          10, 10, 10                73(15), 153(31), 233(47)
15188          10, 10, 10                72(15), 152(31), 232(47)
15189          10, 10, 10                71(15), 151(31), 231(47)
15190          10, 10, 10                70(14), 150(30), 230(46)
15191          10, 10, 10                69(14), 149(30), 229(46)
15192          10, 10, 10                68(14), 148(30), 228(46)
15193          10, 10, 10                67(14), 147(30), 227(46)
15194          10, 10, 10                66(14), 146(30), 226(46)
15195          10, 10, 10                65(13), 145(29), 225(45)
15196          10, 10, 10                64(13), 144(29), 224(45)
15197          10, 10, 10                63(13), 143(29), 223(45)
15198          10, 10, 10                62(13), 142(29), 222(45)
15199          10, 10, 10                61(13), 141(29), 221(45)
15200          10, 10, 10                60(12), 140(28), 220(44)
15201          10, 10, 10                59(12), 139(28), 219(44)
15202          10, 10, 10                58(12), 138(28), 218(44)
15203          10, 10, 10                57(12), 137(28), 217(44)
15204          10, 10, 10                56(12), 136(28), 216(44)
15205          10, 10, 10                55(11), 135(27), 215(43)
15206          10, 10, 10                54(11), 134(27), 214(43)
15207          10, 10, 10                53(11), 133(27), 213(43)
15208          10, 10, 10                52(11), 132(27), 212(43)
15209          10, 10, 10                51(11), 131(27), 211(43)
15210          10, 10, 10                50(10), 130(26), 210(42)
15211          10, 10, 10                49(10), 129(26), 209(42)
15212          10, 10, 10                48(10), 128(26), 208(42)
15213          10, 10, 10                47(10), 127(26), 207(42)
15214          10, 10, 10                46(10), 126(26), 206(42)
15215          10, 10, 10                 45(9), 125(25), 205(41)
15216          10, 10, 10                 44(9), 124(25), 204(41)
15217          10, 10, 10                 43(9), 123(25), 203(41)
15218          10, 10, 10                 42(9), 122(25), 202(41)
15219          10, 10, 10                 41(9), 121(25), 201(41)
15220          10, 10, 10                 40(8), 120(24), 200(40)
15221          10, 10, 10                 39(8), 119(24), 199(40)
15222          10, 10, 10                 38(8), 118(24), 198(40)
15223          10, 10, 10                 37(8), 117(24), 197(40)
15224          10, 10, 10                 36(8), 116(24), 196(40)
15225          10, 10, 10                 35(7), 115(23), 195(39)
15226          10, 10, 10                 34(7), 114(23), 194(39)
15227          10, 10, 10                 33(7), 113(23), 193(39)
15228          10, 10, 10                 32(7), 112(23), 192(39)
15229          10, 10, 10                 31(7), 111(23), 191(39)
15230          10, 10, 10                 30(6), 110(22), 190(38)
15231          10, 10, 10                 29(6), 109(22), 189(38)
15232          10, 10, 10                 28(6), 108(22), 188(38)
15233          10, 10, 10                   7(2), 87(18), 167(34)
15234          10, 10, 10                   6(2), 86(18), 166(34)
15235          10, 10, 10                   5(1), 85(17), 165(33)
15236          10, 10, 10                   4(1), 84(17), 164(33)
15237          10, 10, 10                   3(1), 83(17), 163(33)
15238          10, 10, 10                   2(1), 82(17), 162(33)
15239          10, 10, 10                   1(1), 81(17), 161(33)
15240          10, 10, 10                80(16), 160(32), 240(48)
15241          10, 10, 10                79(16), 159(32), 239(48)
15242          10, 10, 10                78(16), 158(32), 238(48)
15243          10, 10, 10                77(16), 157(32), 237(48)
15244          10, 10, 10                76(16), 156(32), 236(48)
15245          10, 10, 10                75(15), 155(31), 235(47)
15246          10, 10, 10                74(15), 154(31), 234(47)
15247          10, 10, 10                73(15), 153(31), 233(47)
15248          10, 10, 10                72(15), 152(31), 232(47)
15249          10, 10, 10                71(15), 151(31), 231(47)
15250          10, 10, 10                70(14), 150(30), 230(46)
15251          10, 10, 10                69(14), 149(30), 229(46)
15252          10, 10, 10                68(14), 148(30), 228(46)
15253          10, 10, 10                67(14), 147(30), 227(46)
15254          10, 10, 10                66(14), 146(30), 226(46)
15255          10, 10, 10                65(13), 145(29), 225(45)
15256          10, 10, 10                64(13), 144(29), 224(45)
15257          10, 10, 10                63(13), 143(29), 223(45)
15258          10, 10, 10                62(13), 142(29), 222(45)
15259          10, 10, 10                61(13), 141(29), 221(45)
15260          10, 10, 10                60(12), 140(28), 220(44)
15261          10, 10, 10                59(12), 139(28), 219(44)
15262          10, 10, 10                58(12), 138(28), 218(44)
15263          10, 10, 10                57(12), 137(28), 217(44)
15264          10, 10, 10                56(12), 136(28), 216(44)
15265          10, 10, 10                55(11), 135(27), 215(43)
15266          10, 10, 10                54(11), 134(27), 214(43)
15267          10, 10, 10                53(11), 133(27), 213(43)
15268          10, 10, 10                52(11), 132(27), 212(43)
15269          10, 10, 10                51(11), 131(27), 211(43)
15270          10, 10, 10                50(10), 130(26), 210(42)
15271          10, 10, 10                49(10), 129(26), 209(42)
15272          10, 10, 10                48(10), 128(26), 208(42)
15273          10, 10, 10                47(10), 127(26), 207(42)
15274          10, 10, 10                46(10), 126(26), 206(42)
15275          10, 10, 10                 45(9), 125(25), 205(41)
15276          10, 10, 10                 44(9), 124(25), 204(41)
15277          10, 10, 10                 43(9), 123(25), 203(41)
15278          10, 10, 10                 42(9), 122(25), 202(41)
15279          10, 10, 10                 41(9), 121(25), 201(41)
15280          10, 10, 10                 40(8), 120(24), 200(40)
15281          10, 10, 10                 39(8), 119(24), 199(40)
15282          10, 10, 10                 38(8), 118(24), 198(40)
15283          10, 10, 10                 37(8), 117(24), 197(40)
15284          10, 10, 10                 36(8), 116(24), 196(40)
15285          10, 10, 10                 35(7), 115(23), 195(39)
15286          10, 10, 10                 34(7), 114(23), 194(39)
15287          10, 10, 10                 33(7), 113(23), 193(39)
15288          10, 10, 10                 32(7), 112(23), 192(39)
15289          10, 10, 10                 31(7), 111(23), 191(39)
15290          10, 10, 10                 30(6), 110(22), 190(38)
15291          10, 10, 10                 29(6), 109(22), 189(38)
15292          10, 10, 10                 28(6), 108(22), 188(38)
15293          10, 10, 10                 27(6), 107(22), 187(38)
15294          10, 10, 10                 26(6), 106(22), 186(38)
15295          10, 10, 10                 25(5), 105(21), 185(37)
15296          10, 10, 10                 24(5), 104(21), 184(37)
15297          10, 10, 10                 23(5), 103(21), 183(37)
15298          10, 10, 10                 22(5), 102(21), 182(37)
15299          10, 10, 10                 21(5), 101(21), 181(37)
15300          10, 10, 10                 20(4), 100(20), 180(36)
15301          10, 10, 10                  19(4), 99(20), 179(36)
15302          10, 10, 10                  18(4), 98(20), 178(36)
15303          10, 10, 10                  17(4), 97(20), 177(36)
15304          10, 10, 10                  16(4), 96(20), 176(36)
15305          10, 10, 10                  15(3), 95(19), 175(35)
15306          10, 10, 10                  14(3), 94(19), 174(35)
15307          10, 10, 10                  13(3), 93(19), 173(35)
15308          10, 10, 10                  12(3), 92(19), 172(35)
15309          10, 10, 10                  11(3), 91(19), 171(35)
15310          10, 10, 10                  10(2), 90(18), 170(34)
15311          10, 10, 10                   9(2), 89(18), 169(34)
15312          10, 10, 10                   8(2), 88(18), 168(34)
15313          10, 10, 10                   7(2), 87(18), 167(34)
15314          10, 10, 10                   6(2), 86(18), 166(34)
15315          10, 10, 10                   5(1), 85(17), 165(33)
15316          10, 10, 10                   4(1), 84(17), 164(33)
15317          10, 10, 10                   3(1), 83(17), 163(33)
15318          10, 10, 10                   2(1), 82(17), 162(33)
15319          10, 10, 10                   1(1), 81(17), 161(33)
15320          10, 10, 10                80(16), 160(32), 240(48)
15321          10, 10, 10                79(16), 159(32), 239(48)
15322          10, 10, 10                78(16), 158(32), 238(48)
15323          10, 10, 10                77(16), 157(32), 237(48)
15324          10, 10, 10                76(16), 156(32), 236(48)
15325          10, 10, 10                75(15), 155(31), 235(47)
15326          10, 10, 10                74(15), 154(31), 234(47)
15327          10, 10, 10                73(15), 153(31), 233(47)
15328          10, 10, 10                72(15), 152(31), 232(47)
15329          10, 10, 10                71(15), 151(31), 231(47)
15330          10, 10, 10                70(14), 150(30), 230(46)
15331          10, 10, 10                69(14), 149(30), 229(46)
15332          10, 10, 10                68(14), 148(30), 228(46)
15333          10, 10, 10                67(14), 147(30), 227(46)
15334          10, 10, 10                66(14), 146(30), 226(46)
15335          10, 10, 10                65(13), 145(29), 225(45)
15336          10, 10, 10                64(13), 144(29), 224(45)
15337          10, 10, 10                63(13), 143(29), 223(45)
15338          10, 10, 10                62(13), 142(29), 222(45)
15339          10, 10, 10                61(13), 141(29), 221(45)
15340          10, 10, 10                60(12), 140(28), 220(44)
15341          10, 10, 10                59(12), 139(28), 219(44)
15342          10, 10, 10                58(12), 138(28), 218(44)
15343          10, 10, 10                57(12), 137(28), 217(44)
15344          10, 10, 10                56(12), 136(28), 216(44)
15345          10, 10, 10                55(11), 135(27), 215(43)
15346          10, 10, 10                54(11), 134(27), 214(43)
15347          10, 10, 10                53(11), 133(27), 213(43)
15348          10, 10, 10                52(11), 132(27), 212(43)
15349          10, 10, 10                51(11), 131(27), 211(43)
15350          10, 10, 10                50(10), 130(26), 210(42)
15351          10, 10, 10                49(10), 129(26), 209(42)
15352          10, 10, 10                48(10), 128(26), 208(42)
15353          10, 10, 10                47(10), 127(26), 207(42)
15354          10, 10, 10                46(10), 126(26), 206(42)
15355          10, 10, 10                 45(9), 125(25), 205(41)
15356          10, 10, 10                 44(9), 124(25), 204(41)
15357          10, 10, 10                 43(9), 123(25), 203(41)
15358          10, 10, 10                 42(9), 122(25), 202(41)
15359          10, 10, 10                 41(9), 121(25), 201(41)
15360          10, 10, 10                 40(8), 120(24), 200(40)
15361          10, 10, 10                 39(8), 119(24), 199(40)
15362          10, 10, 10                 38(8), 118(24), 198(40)
15363          10, 10, 10                 37(8), 117(24), 197(40)
15364          10, 10, 10                 36(8), 116(24), 196(40)
15365          10, 10, 10                 35(7), 115(23), 195(39)
15366          10, 10, 10                 34(7), 114(23), 194(39)
15367          10, 10, 10                 33(7), 113(23), 193(39)
15368          10, 10, 10                 32(7), 112(23), 192(39)
15369          10, 10, 10                 31(7), 111(23), 191(39)
15370          10, 10, 10                 30(6), 110(22), 190(38)
15371          10, 10, 10                 29(6), 109(22), 189(38)
15372          10, 10, 10                 28(6), 108(22), 188(38)
15373          10, 10, 10                 27(6), 107(22), 187(38)
15374          10, 10, 10                 26(6), 106(22), 186(38)
15375          10, 10, 10                 25(5), 105(21), 185(37)
15376          10, 10, 10                 24(5), 104(21), 184(37)
15377          10, 10, 10                 23(5), 103(21), 183(37)
15378          10, 10, 10                 22(5), 102(21), 182(37)
15379          10, 10, 10                 21(5), 101(21), 181(37)
15380          10, 10, 10                 20(4), 100(20), 180(36)
15381          10, 10, 10                  19(4), 99(20), 179(36)
15382          10, 10, 10                  18(4), 98(20), 178(36)
15383          10, 10, 10                  17(4), 97(20), 177(36)
15384          10, 10, 10                  16(4), 96(20), 176(36)
15385          10, 10, 10                  15(3), 95(19), 175(35)
15386          10, 10, 10                  14(3), 94(19), 174(35)
15387          10, 10, 10                  13(3), 93(19), 173(35)
15388          10, 10, 10                  12(3), 92(19), 172(35)
15389          10, 10, 10                 27(6), 107(22), 187(38)
15390          10, 10, 10                 26(6), 106(22), 186(38)
15391          10, 10, 10                 25(5), 105(21), 185(37)
15392          10, 10, 10                 24(5), 104(21), 184(37)
15393          10, 10, 10                 23(5), 103(21), 183(37)
15394          10, 10, 10                 22(5), 102(21), 182(37)
15395          10, 10, 10                 21(5), 101(21), 181(37)
15396          10, 10, 10                 20(4), 100(20), 180(36)
15397          10, 10, 10                  19(4), 99(20), 179(36)
15398          10, 10, 10                  18(4), 98(20), 178(36)
15399          10, 10, 10                  17(4), 97(20), 177(36)
15400          10, 10, 10                  16(4), 96(20), 176(36)
15401          10, 10, 10                  15(3), 95(19), 175(35)
15402          10, 10, 10                  14(3), 94(19), 174(35)
15403          10, 10, 10                  13(3), 93(19), 173(35)
15404          10, 10, 10                  12(3), 92(19), 172(35)
15405          10, 10, 10                  11(3), 91(19), 171(35)
15406          10, 10, 10                  10(2), 90(18), 170(34)
15407          10, 10, 10                   9(2), 89(18), 169(34)
15408          10, 10, 10                   8(2), 88(18), 168(34)
15409          10, 10, 10                   7(2), 87(18), 167(34)
15410          10, 10, 10                   6(2), 86(18), 166(34)
15411          10, 10, 10                   5(1), 85(17), 165(33)
15412          10, 10, 10                   4(1), 84(17), 164(33)
15413          10, 10, 10                   3(1), 83(17), 163(33)
15414          10, 10, 10                   2(1), 82(17), 162(33)
15415          10, 10, 10                   1(1), 81(17), 161(33)
15416          10, 10, 10                80(16), 160(32), 240(48)
15417          10, 10, 10                79(16), 159(32), 239(48)
15418          10, 10, 10                78(16), 158(32), 238(48)
15419          10, 10, 10                77(16), 157(32), 237(48)
15420          10, 10, 10                76(16), 156(32), 236(48)
15421          10, 10, 10                75(15), 155(31), 235(47)
15422          10, 10, 10                74(15), 154(31), 234(47)
15423          10, 10, 10                73(15), 153(31), 233(47)
15424          10, 10, 10                72(15), 152(31), 232(47)
15425          10, 10, 10                71(15), 151(31), 231(47)
15426          10, 10, 10                70(14), 150(30), 230(46)
15427          10, 10, 10                69(14), 149(30), 229(46)
15428          10, 10, 10                68(14), 148(30), 228(46)
15429          10, 10, 10                67(14), 147(30), 227(46)
15430          10, 10, 10                66(14), 146(30), 226(46)
15431          10, 10, 10                65(13), 145(29), 225(45)
15432          10, 10, 10                64(13), 144(29), 224(45)
15433          10, 10, 10                63(13), 143(29), 223(45)
15434          10, 10, 10                62(13), 142(29), 222(45)
15435          10, 10, 10                61(13), 141(29), 221(45)
15436          10, 10, 10                60(12), 140(28), 220(44)
15437          10, 10, 10                59(12), 139(28), 219(44)
15438          10, 10, 10                58(12), 138(28), 218(44)
15439          10, 10, 10                57(12), 137(28), 217(44)
15440          10, 10, 10                56(12), 136(28), 216(44)
15441          10, 10, 10                55(11), 135(27), 215(43)
15442          10, 10, 10                54(11), 134(27), 214(43)
15443          10, 10, 10                53(11), 133(27), 213(43)
15444          10, 10, 10                52(11), 132(27), 212(43)
15445          10, 10, 10                51(11), 131(27), 211(43)
15446          10, 10, 10                50(10), 130(26), 210(42)
15447          10, 10, 10                49(10), 129(26), 209(42)
15448          10, 10, 10                48(10), 128(26), 208(42)
15449          10, 10, 10                47(10), 127(26), 207(42)
15450          10, 10, 10                46(10), 126(26), 206(42)
15451          10, 10, 10                 45(9), 125(25), 205(41)
15452          10, 10, 10                 44(9), 124(25), 204(41)
15453          10, 10, 10                 43(9), 123(25), 203(41)
15454          10, 10, 10                 42(9), 122(25), 202(41)
15455          10, 10, 10                 41(9), 121(25), 201(41)
15456          10, 10, 10                 40(8), 120(24), 200(40)
15457          10, 10, 10                 39(8), 119(24), 199(40)
15458          10, 10, 10                 38(8), 118(24), 198(40)
15459          10, 10, 10                 37(8), 117(24), 197(40)
15460          10, 10, 10                 36(8), 116(24), 196(40)
15461          10, 10, 10                 35(7), 115(23), 195(39)
15462          10, 10, 10                 34(7), 114(23), 194(39)
15463          10, 10, 10                 33(7), 113(23), 193(39)
15464          10, 10, 10                 32(7), 112(23), 192(39)
15465          10, 10, 10                 31(7), 111(23), 191(39)
15466          10, 10, 10                 30(6), 110(22), 190(38)
15467          10, 10, 10                 29(6), 109(22), 189(38)
15468          10, 10, 10                 28(6), 108(22), 188(38)
15469          10, 10, 10                 27(6), 107(22), 187(38)
15470          10, 10, 10                 26(6), 106(22), 186(38)
15471          10, 10, 10                 25(5), 105(21), 185(37)
15472          10, 10, 10                 24(5), 104(21), 184(37)
15473          10, 10, 10                 23(5), 103(21), 183(37)
15474          10, 10, 10                 22(5), 102(21), 182(37)
15475          10, 10, 10                 21(5), 101(21), 181(37)
15476          10, 10, 10                 20(4), 100(20), 180(36)
15477          10, 10, 10                  19(4), 99(20), 179(36)
15478          10, 10, 10                  18(4), 98(20), 178(36)
15479          10, 10, 10                  17(4), 97(20), 177(36)
15480          10, 10, 10                  16(4), 96(20), 176(36)
15481          10, 10, 10                  15(3), 95(19), 175(35)
15482          10, 10, 10                  14(3), 94(19), 174(35)
15483          10, 10, 10                  13(3), 93(19), 173(35)
15484          10, 10, 10                  12(3), 92(19), 172(35)
15485          10, 10, 10                  11(3), 91(19), 171(35)
15486          10, 10, 10                  10(2), 90(18), 170(34)
15487          10, 10, 10                   9(2), 89(18), 169(34)
15488          10, 10, 10                   8(2), 88(18), 168(34)
15489          10, 10, 10                   7(2), 87(18), 167(34)
15490          10, 10, 10                   6(2), 86(18), 166(34)
15491          10, 10, 10                   5(1), 85(17), 165(33)
15492          10, 10, 10                   4(1), 84(17), 164(33)
15493          10, 10, 10                   3(1), 83(17), 163(33)
15494          10, 10, 10                   2(1), 82(17), 162(33)
15495          10, 10, 10                   1(1), 81(17), 161(33)
15496          10, 10, 10                80(16), 160(32), 240(48)
15497          10, 10, 10                79(16), 159(32), 239(48)
15498          10, 10, 10                78(16), 158(32), 238(48)
15499          10, 10, 10                77(16), 157(32), 237(48)
15500          10, 10, 10                76(16), 156(32), 236(48)
15501          10, 10, 10                75(15), 155(31), 235(47)
15502          10, 10, 10                74(15), 154(31), 234(47)
15503          10, 10, 10                73(15), 153(31), 233(47)
15504          10, 10, 10                72(15), 152(31), 232(47)
15505          10, 10, 10                71(15), 151(31), 231(47)
15506          10, 10, 10                70(14), 150(30), 230(46)
15507          10, 10, 10                69(14), 149(30), 229(46)
15508          10, 10, 10                68(14), 148(30), 228(46)
15509          10, 10, 10                67(14), 147(30), 227(46)
15510          10, 10, 10                66(14), 146(30), 226(46)
15511          10, 10, 10                65(13), 145(29), 225(45)
15512          10, 10, 10                64(13), 144(29), 224(45)
15513          10, 10, 10                63(13), 143(29), 223(45)
15514          10, 10, 10                62(13), 142(29), 222(45)
15515          10, 10, 10                61(13), 141(29), 221(45)
15516          10, 10, 10                60(12), 140(28), 220(44)
15517          10, 10, 10                59(12), 139(28), 219(44)
15518          10, 10, 10                58(12), 138(28), 218(44)
15519          10, 10, 10                57(12), 137(28), 217(44)
15520          10, 10, 10                56(12), 136(28), 216(44)
15521          10, 10, 10                55(11), 135(27), 215(43)
15522          10, 10, 10                54(11), 134(27), 214(43)
15523          10, 10, 10                53(11), 133(27), 213(43)
15524          10, 10, 10                52(11), 132(27), 212(43)
15525          10, 10, 10                51(11), 131(27), 211(43)
15526          10, 10, 10                50(10), 130(26), 210(42)
