hh_id               itime                                     day
16516          10, 10, 10                               2, 18, 34
16517          10, 10, 10                               1, 17, 33
16518          10, 10, 10                              16, 32, 48
16519          10, 10, 10                              15, 31, 47
16520          10, 10, 10                              14, 30, 46
16521          10, 10, 10                              13, 29, 45
16522          10, 10, 10                              12, 28, 44
16523          10, 10, 10                              11, 27, 43
16524          10, 10, 10                              10, 26, 42
16525          10, 10, 10                               9, 25, 41
16526          10, 10, 10                               8, 24, 40
16527          10, 10, 10                               7, 23, 39
16528          10, 10, 10                               6, 22, 38
16529          10, 10, 10                               5, 21, 37
16530          10, 10, 10                               4, 20, 36
16531          10, 10, 10                               3, 19, 35
16532          10, 10, 10                               2, 18, 34
16533          10, 10, 10                               1, 17, 33
16534          10, 10, 10                              16, 32, 48
16535          10, 10, 10                              15, 31, 47
16536          10, 10, 10                              14, 30, 46
16537          10, 10, 10                              13, 29, 45
16538          10, 10, 10                              12, 28, 44
16539          10, 10, 10                              11, 27, 43
16540          10, 10, 10                              10, 26, 42
16541          10, 10, 10                               9, 25, 41
16542          10, 10, 10                               8, 24, 40
16543          10, 10, 10                               7, 23, 39
16544          10, 10, 10                               6, 22, 38
16545          10, 10, 10                               5, 21, 37
16546          10, 10, 10                               4, 20, 36
16547          10, 10, 10                               3, 19, 35
16548          10, 10, 10                               2, 18, 34
16549          10, 10, 10                               1, 17, 33
16550          10, 10, 10                              16, 32, 48
16551          10, 10, 10                              15, 31, 47
16552          10, 10, 10                              14, 30, 46
16553          10, 10, 10                              13, 29, 45
16554          10, 10, 10                              12, 28, 44
16555          10, 10, 10                              11, 27, 43
16556          10, 10, 10                              10, 26, 42
16557          10, 10, 10                               9, 25, 41
16558          10, 10, 10                               8, 24, 40
16559          10, 10, 10                               7, 23, 39
16560          10, 10, 10                               6, 22, 38
16561          10, 10, 10                               5, 21, 37
16562          10, 10, 10                               4, 20, 36
16563          10, 10, 10                               3, 19, 35
16564          10, 10, 10                               2, 18, 34
16565          10, 10, 10                               1, 17, 33
16566          10, 10, 10                              16, 32, 48
16567          10, 10, 10                              15, 31, 47
16568          10, 10, 10                              14, 30, 46
16569          10, 10, 10                              13, 29, 45
16570          10, 10, 10                              12, 28, 44
16571          10, 10, 10                              11, 27, 43
16572          10, 10, 10                              10, 26, 42
16573          10, 10, 10                               9, 25, 41
16574          10, 10, 10                               8, 24, 40
16575          10, 10, 10                               7, 23, 39
16576          10, 10, 10                               6, 22, 38
16577          10, 10, 10                               5, 21, 37
16578          10, 10, 10                               4, 20, 36
16579          10, 10, 10                               3, 19, 35
16580          10, 10, 10                               2, 18, 34
16581          10, 10, 10                               1, 17, 33
16582          10, 10, 10                              16, 32, 48
16583          10, 10, 10                              15, 31, 47
16584          10, 10, 10                              14, 30, 46
16585          10, 10, 10                              13, 29, 45
16586          10, 10, 10                              12, 28, 44
16587          10, 10, 10                              11, 27, 43
16588          10, 10, 10                              10, 26, 42
16589          10, 10, 10                               9, 25, 41
16590          10, 10, 10                               8, 24, 40
16591          10, 10, 10                               7, 23, 39
16592          10, 10, 10                               6, 22, 38
16593          10, 10, 10                               5, 21, 37
16594          10, 10, 10                               4, 20, 36
16595          10, 10, 10                               3, 19, 35
16596          10, 10, 10                               2, 18, 34
16597          10, 10, 10                               1, 17, 33
16598          10, 10, 10                              16, 32, 48
16599          10, 10, 10                              15, 31, 47
16600          10, 10, 10                              14, 30, 46
16601          10, 10, 10                              13, 29, 45
16602          10, 10, 10                              12, 28, 44
16603          10, 10, 10                              11, 27, 43
16604          10, 10, 10                              10, 26, 42
16605          10, 10, 10                               9, 25, 41
16606          10, 10, 10                               8, 24, 40
16607          10, 10, 10                               7, 23, 39
16608          10, 10, 10                               6, 22, 38
16609          10, 10, 10                               5, 21, 37
16610          10, 10, 10                               4, 20, 36
16611          10, 10, 10                               3, 19, 35
16612          10, 10, 10                               2, 18, 34
16613          10, 10, 10                               1, 17, 33
16614          10, 10, 10                              16, 32, 48
16615          10, 10, 10                              15, 31, 47
16616          10, 10, 10                              14, 30, 46
16617          10, 10, 10                              13, 29, 45
16618          10, 10, 10                              12, 28, 44
16619          10, 10, 10                              11, 27, 43
16620          10, 10, 10                              10, 26, 42
16621          10, 10, 10                               9, 25, 41
16622          10, 10, 10                               8, 24, 40
16623          10, 10, 10                               7, 23, 39
16624          10, 10, 10                               6, 22, 38
16625          10, 10, 10                               5, 21, 37
16626          10, 10, 10                               4, 20, 36
16627          10, 10, 10                               3, 19, 35
16628          10, 10, 10                               2, 18, 34
16629          10, 10, 10                               1, 17, 33
16630          10, 10, 10                              16, 32, 48
16631          10, 10, 10                              15, 31, 47
16632          10, 10, 10                              14, 30, 46
16633          10, 10, 10                              13, 29, 45
16634          10, 10, 10                              12, 28, 44
16635          10, 10, 10                              11, 27, 43
16636          10, 10, 10                              10, 26, 42
16637          10, 10, 10                               9, 25, 41
16638          10, 10, 10                               8, 24, 40
16639          10, 10, 10                               7, 23, 39
16640          10, 10, 10                               6, 22, 38
16641          10, 10, 10                               5, 21, 37
16642          10, 10, 10                               4, 20, 36
16643          10, 10, 10                               3, 19, 35
16644          10, 10, 10                               2, 18, 34
16645          10, 10, 10                               1, 17, 33
16646          10, 10, 10                              16, 32, 48
16647          10, 10, 10                              15, 31, 47
16648          10, 10, 10                              14, 30, 46
16649          10, 10, 10                              13, 29, 45
16650          10, 10, 10                              12, 28, 44
16651          10, 10, 10                              11, 27, 43
16652          10, 10, 10                              10, 26, 42
16653          10, 10, 10                               9, 25, 41
16654          10, 10, 10                               8, 24, 40
16655          10, 10, 10                               7, 23, 39
16656          10, 10, 10                               6, 22, 38
16657          10, 10, 10                               5, 21, 37
16658          10, 10, 10                               4, 20, 36
16659          10, 10, 10                               3, 19, 35
16660          10, 10, 10                               2, 18, 34
16661          10, 10, 10                               1, 17, 33
16662          10, 10, 10                              16, 32, 48
16663          10, 10, 10                              15, 31, 47
16664          10, 10, 10                              14, 30, 46
16665          10, 10, 10                              13, 29, 45
16666          10, 10, 10                              12, 28, 44
16667          10, 10, 10                              11, 27, 43
16668          10, 10, 10                              10, 26, 42
16669          10, 10, 10                              16, 32, 48
16670          10, 10, 10                              15, 31, 47
16671          10, 10, 10                              14, 30, 46
16672          10, 10, 10                              13, 29, 45
16673          10, 10, 10                              12, 28, 44
16674          10, 10, 10                              11, 27, 43
16675          10, 10, 10                              10, 26, 42
16676          10, 10, 10                               9, 25, 41
16677          10, 10, 10                               8, 24, 40
16678          10, 10, 10                               7, 23, 39
16679          10, 10, 10                               6, 22, 38
16680          10, 10, 10                               5, 21, 37
16681          10, 10, 10                               4, 20, 36
16682          10, 10, 10                               3, 19, 35
16683          10, 10, 10                               2, 18, 34
16684          10, 10, 10                               1, 17, 33
16685          10, 10, 10                              16, 32, 48
16686          10, 10, 10                              15, 31, 47
16687          10, 10, 10                              14, 30, 46
16688          10, 10, 10                              13, 29, 45
16689          10, 10, 10                              12, 28, 44
16690          10, 10, 10                              11, 27, 43
16691          10, 10, 10                              10, 26, 42
16692          10, 10, 10                               9, 25, 41
16693          10, 10, 10                               8, 24, 40
16694          10, 10, 10                               7, 23, 39
16695          10, 10, 10                               6, 22, 38
16696          10, 10, 10                               5, 21, 37
16697          10, 10, 10                               4, 20, 36
16698          10, 10, 10                               3, 19, 35
16699          10, 10, 10                               2, 18, 34
16700          10, 10, 10                               1, 17, 33
16701          10, 10, 10                              16, 32, 48
16702          10, 10, 10                              15, 31, 47
16703          10, 10, 10                              14, 30, 46
16704          10, 10, 10                              13, 29, 45
16705          10, 10, 10                              12, 28, 44
16706          10, 10, 10                              11, 27, 43
16707          10, 10, 10                              10, 26, 42
16708          10, 10, 10                               9, 25, 41
16709          10, 10, 10                               8, 24, 40
16710          10, 10, 10                               7, 23, 39
16711          10, 10, 10                               6, 22, 38
16712          10, 10, 10                               5, 21, 37
16713          10, 10, 10                              12, 28, 44
16714          10, 10, 10                              11, 27, 43
16715          10, 10, 10                              10, 26, 42
16716          10, 10, 10                               9, 25, 41
16717          10, 10, 10                               8, 24, 40
16718          10, 10, 10                               7, 23, 39
16719          10, 10, 10                               6, 22, 38
16720          10, 10, 10                               5, 21, 37
16721          10, 10, 10                               4, 20, 36
16722          10, 10, 10                               3, 19, 35
16723          10, 10, 10                               2, 18, 34
16724          10, 10, 10                               1, 17, 33
16725          10, 10, 10                              16, 32, 48
16726          10, 10, 10                              15, 31, 47
16727          10, 10, 10                              14, 30, 46
16728          10, 10, 10                              13, 29, 45
16729          10, 10, 10                              12, 28, 44
16730          10, 10, 10                              11, 27, 43
16731          10, 10, 10                              10, 26, 42
16732          10, 10, 10                               9, 25, 41
16733          10, 10, 10                               8, 24, 40
16734          10, 10, 10                               7, 23, 39
16735          10, 10, 10                               6, 22, 38
16736          10, 10, 10                               5, 21, 37
16737          10, 10, 10                               4, 20, 36
16738          10, 10, 10                               3, 19, 35
16739          10, 10, 10                               2, 18, 34
16740          10, 10, 10                               1, 17, 33
16741          10, 10, 10                              16, 32, 48
16742          10, 10, 10                              15, 31, 47
16743          10, 10, 10                              14, 30, 46
16744          10, 10, 10                              13, 29, 45
16745          10, 10, 10                              12, 28, 44
16746          10, 10, 10                              11, 27, 43
16747          10, 10, 10                              10, 26, 42
16748          10, 10, 10                               9, 25, 41
16749          10, 10, 10                               8, 24, 40
16750          10, 10, 10                               7, 23, 39
16751          10, 10, 10                               6, 22, 38
16752          10, 10, 10                               5, 21, 37
16753          10, 10, 10                               4, 20, 36
16754          10, 10, 10                               3, 19, 35
16755          10, 10, 10                               2, 18, 34
16756          10, 10, 10                               1, 17, 33
16757          10, 10, 10                              16, 32, 48
16758          10, 10, 10                              15, 31, 47
16759          10, 10, 10                              14, 30, 46
16760          10, 10, 10                              13, 29, 45
16761          10, 10, 10                              12, 28, 44
16762          10, 10, 10                              11, 27, 43
16763          10, 10, 10                              10, 26, 42
16764          10, 10, 10                               9, 25, 41
16765          10, 10, 10                               8, 24, 40
16766          10, 10, 10                               7, 23, 39
16767          10, 10, 10                               6, 22, 38
16768          10, 10, 10                               5, 21, 37
16769          10, 10, 10                               4, 20, 36
16770          10, 10, 10                               3, 19, 35
16771          10, 10, 10                               2, 18, 34
16772          10, 10, 10                               1, 17, 33
16773          10, 10, 10                              16, 32, 48
16774          10, 10, 10                              15, 31, 47
16775          10, 10, 10                              14, 30, 46
16776          10, 10, 10                              13, 29, 45
16777          10, 10, 10                              12, 28, 44
16778          10, 10, 10                              11, 27, 43
16779          10, 10, 10                              10, 26, 42
16780          10, 10, 10                               9, 25, 41
16781          10, 10, 10                               8, 24, 40
16782          10, 10, 10                               7, 23, 39
16783          10, 10, 10                               6, 22, 38
16784          10, 10, 10                               5, 21, 37
16785          10, 10, 10                               4, 20, 36
16786          10, 10, 10                               3, 19, 35
16787          10, 10, 10                               2, 18, 34
16788          10, 10, 10                               1, 17, 33
16789          10, 10, 10                              16, 32, 48
16790          10, 10, 10                              15, 31, 47
16791          10, 10, 10                              14, 30, 46
16792          10, 10, 10                              13, 29, 45
16793          10, 10, 10                              12, 28, 44
16794          10, 10, 10                              11, 27, 43
16795          10, 10, 10                               1, 17, 33
16796          10, 10, 10                              16, 32, 48
16797          10, 10, 10                              15, 31, 47
16798          10, 10, 10                              14, 30, 46
16799          10, 10, 10                              13, 29, 45
16800          10, 10, 10                              12, 28, 44
16801          10, 10, 10                              11, 27, 43
16802          10, 10, 10                              10, 26, 42
16803          10, 10, 10                               9, 25, 41
16804          10, 10, 10                               8, 24, 40
16805          10, 10, 10                               7, 23, 39
16806          10, 10, 10                               6, 22, 38
16807          10, 10, 10                               5, 21, 37
16808          10, 10, 10                               4, 20, 36
16809          10, 10, 10                               3, 19, 35
16810          10, 10, 10                               2, 18, 34
16811          10, 10, 10                               1, 17, 33
16812          10, 10, 10                              16, 32, 48
16813          10, 10, 10                              15, 31, 47
16814          10, 10, 10                              14, 30, 46
16815          10, 10, 10                              13, 29, 45
16816          10, 10, 10                              12, 28, 44
16817          10, 10, 10                              11, 27, 43
16818          10, 10, 10                              10, 26, 42
16819          10, 10, 10                               9, 25, 41
16820          10, 10, 10                               8, 24, 40
16821          10, 10, 10                               7, 23, 39
16822          10, 10, 10                               6, 22, 38
16823          10, 10, 10                               5, 21, 37
16824          10, 10, 10                               4, 20, 36
16825          10, 10, 10                               3, 19, 35
16826          10, 10, 10                               2, 18, 34
16827          10, 10, 10                               1, 17, 33
16828          10, 10, 10                              16, 32, 48
16829          10, 10, 10                              15, 31, 47
16830          10, 10, 10                              14, 30, 46
16831          10, 10, 10                              13, 29, 45
16832          10, 10, 10                              12, 28, 44
16833          10, 10, 10                              11, 27, 43
16834          10, 10, 10                              10, 26, 42
16835          10, 10, 10                               9, 25, 41
16836          10, 10, 10                               8, 24, 40
16837          10, 10, 10                               7, 23, 39
16838          10, 10, 10                               6, 22, 38
16839          10, 10, 10                               5, 21, 37
16840          10, 10, 10                               4, 20, 36
16841          10, 10, 10                               3, 19, 35
16842          10, 10, 10                               2, 18, 34
16843          10, 10, 10                               1, 17, 33
16844          10, 10, 10                              16, 32, 48
16845          10, 10, 10                              15, 31, 47
16846          10, 10, 10                              14, 30, 46
16847          10, 10, 10                              13, 29, 45
16848          10, 10, 10                              12, 28, 44
16849          10, 10, 10                              11, 27, 43
16850          10, 10, 10                              10, 26, 42
16851          10, 10, 10                               9, 25, 41
16852          10, 10, 10                               8, 24, 40
16853          10, 10, 10                               7, 23, 39
16854          10, 10, 10                               6, 22, 38
16855          10, 10, 10                               5, 21, 37
16856          10, 10, 10                               4, 20, 36
16857          10, 10, 10                               3, 19, 35
16858          10, 10, 10                               2, 18, 34
16859          10, 10, 10                               1, 17, 33
16860          10, 10, 10                              16, 32, 48
16861          10, 10, 10                               3, 19, 35
16862          10, 10, 10                               2, 18, 34
16863          10, 10, 10                               1, 17, 33
16864          10, 10, 10                              16, 32, 48
16865          10, 10, 10                              15, 31, 47
16866          10, 10, 10                              14, 30, 46
16867          10, 10, 10                              13, 29, 45
16868          10, 10, 10                              12, 28, 44
16869          10, 10, 10                              11, 27, 43
16870          10, 10, 10                              10, 26, 42
16871          10, 10, 10                               9, 25, 41
16872          10, 10, 10                               8, 24, 40
16873          10, 10, 10                               7, 23, 39
16874          10, 10, 10                               6, 22, 38
16875          10, 10, 10                               5, 21, 37
16876          10, 10, 10                               4, 20, 36
16877          10, 10, 10                               3, 19, 35
16878          10, 10, 10                               2, 18, 34
16879          10, 10, 10                               1, 17, 33
16880          10, 10, 10                              16, 32, 48
16881          10, 10, 10                              15, 31, 47
16882          10, 10, 10                              14, 30, 46
16883          10, 10, 10                              13, 29, 45
16884          10, 10, 10                              12, 28, 44
16885          10, 10, 10                              11, 27, 43
16886          10, 10, 10                              10, 26, 42
16887          10, 10, 10                               9, 25, 41
16888          10, 10, 10                               8, 24, 40
16889          10, 10, 10                               7, 23, 39
16890          10, 10, 10                               6, 22, 38
16891          10, 10, 10                               7, 23, 39
16892          10, 10, 10                               6, 22, 38
16893          10, 10, 10                               5, 21, 37
16894          10, 10, 10                               4, 20, 36
16895          10, 10, 10                               3, 19, 35
16896          10, 10, 10                               2, 18, 34
16897          10, 10, 10                               1, 17, 33
16898          10, 10, 10                              16, 32, 48
16899          10, 10, 10                              15, 31, 47
16900          10, 10, 10                              14, 30, 46
16901          10, 10, 10                              13, 29, 45
16902          10, 10, 10                              12, 28, 44
16903          10, 10, 10                              11, 27, 43
16904          10, 10, 10                              10, 26, 42
16905          10, 10, 10                               9, 25, 41
16906          10, 10, 10                               8, 24, 40
16907          10, 10, 10                               7, 23, 39
16908          10, 10, 10                               6, 22, 38
16909          10, 10, 10                               5, 21, 37
16910          10, 10, 10                               4, 20, 36
16911          10, 10, 10                               3, 19, 35
16912          10, 10, 10                               2, 18, 34
16913          10, 10, 10                               1, 17, 33
16914          10, 10, 10                              16, 32, 48
16915          10, 10, 10                              15, 31, 47
16916          10, 10, 10                              14, 30, 46
16917          10, 10, 10                              13, 29, 45
16918          10, 10, 10                              12, 28, 44
16919          10, 10, 10                              11, 27, 43
16920          10, 10, 10                              10, 26, 42
16921          10, 10, 10                               9, 25, 41
16922          10, 10, 10                               8, 24, 40
16923          10, 10, 10                               7, 23, 39
16924          10, 10, 10                               6, 22, 38
16925          10, 10, 10                               5, 21, 37
16926          10, 10, 10                               4, 20, 36
16927          10, 10, 10                               3, 19, 35
16928          10, 10, 10                               2, 18, 34
16929          10, 10, 10                               1, 17, 33
16930          10, 10, 10                              16, 32, 48
16931          10, 10, 10                              15, 31, 47
16932          10, 10, 10                              14, 30, 46
16933          10, 10, 10                              13, 29, 45
16934          10, 10, 10                              12, 28, 44
16935          10, 10, 10                              11, 27, 43
16936          10, 10, 10                              10, 26, 42
16937          10, 10, 10                               9, 25, 41
16938          10, 10, 10                               8, 24, 40
16939          10, 10, 10                               7, 23, 39
16940          10, 10, 10                               6, 22, 38
16941          10, 10, 10                               5, 21, 37
16942          10, 10, 10                               4, 20, 36
16943          10, 10, 10                               3, 19, 35
16944          10, 10, 10                               2, 18, 34
16945          10, 10, 10                               1, 17, 33
16946          10, 10, 10                              16, 32, 48
16947          10, 10, 10                              15, 31, 47
16948          10, 10, 10                              14, 30, 46
16949          10, 10, 10                              13, 29, 45
16950          10, 10, 10                              12, 28, 44
16951          10, 10, 10                              11, 27, 43
16952          10, 10, 10                              10, 26, 42
16953          10, 10, 10                               9, 25, 41
16954          10, 10, 10                               8, 24, 40
16955          10, 10, 10                               7, 23, 39
16956          10, 10, 10                               6, 22, 38
16957          10, 10, 10                               5, 21, 37
16958          10, 10, 10                               4, 20, 36
16959          10, 10, 10                               3, 19, 35
16960          10, 10, 10                               2, 18, 34
16961          10, 10, 10                               1, 17, 33
16962          10, 10, 10                              16, 32, 48
16963          10, 10, 10                              15, 31, 47
16964          10, 10, 10                              14, 30, 46
16965          10, 10, 10                              13, 29, 45
16966          10, 10, 10                              12, 28, 44
16967          10, 10, 10                              11, 27, 43
16968          10, 10, 10                              10, 26, 42
16969          10, 10, 10                               9, 25, 41
16970          10, 10, 10                               8, 24, 40
16971          10, 10, 10                               7, 23, 39
16972          10, 10, 10                               6, 22, 38
16973          10, 10, 10                               5, 21, 37
16974          10, 10, 10                               4, 20, 36
16975          10, 10, 10                               3, 19, 35
16976          10, 10, 10                               2, 18, 34
16977          10, 10, 10                               1, 17, 33
16978          10, 10, 10                              16, 32, 48
16979          10, 10, 10                              15, 31, 47
16980          10, 10, 10                              14, 30, 46
16981          10, 10, 10                              13, 29, 45
16982          10, 10, 10                              12, 28, 44
16983          10, 10, 10                              11, 27, 43
16984          10, 10, 10                              10, 26, 42
16985          10, 10, 10                               9, 25, 41
16986          10, 10, 10                               8, 24, 40
16987          10, 10, 10                               7, 23, 39
16988          10, 10, 10                               6, 22, 38
16989          10, 10, 10                               5, 21, 37
16990          10, 10, 10                               4, 20, 36
16991          10, 10, 10                               3, 19, 35
16992          10, 10, 10                               2, 18, 34
16993          10, 10, 10                               1, 17, 33
16994          10, 10, 10                              16, 32, 48
16995          10, 10, 10                              15, 31, 47
16996          10, 10, 10                              14, 30, 46
16997          10, 10, 10                              13, 29, 45
16998          10, 10, 10                              12, 28, 44
16999          10, 10, 10                              11, 27, 43
17000          10, 10, 10                              10, 26, 42
17001          10, 10, 10                               9, 25, 41
17002          10, 10, 10                               8, 24, 40
17003          10, 10, 10                               7, 23, 39
17004          10, 10, 10                               6, 22, 38
17005          10, 10, 10                               5, 21, 37
17006          10, 10, 10                               4, 20, 36
17007          10, 10, 10                               3, 19, 35
17008          10, 10, 10                               7, 23, 39
17009          10, 10, 10                               6, 22, 38
17010          10, 10, 10                               5, 21, 37
17011          10, 10, 10                               4, 20, 36
17012          10, 10, 10                               3, 19, 35
17013          10, 10, 10                               2, 18, 34
17014          10, 10, 10                               1, 17, 33
17015          10, 10, 10                              16, 32, 48
17016          10, 10, 10                              15, 31, 47
17017          10, 10, 10                              14, 30, 46
17018          10, 10, 10                              13, 29, 45
17019          10, 10, 10                              12, 28, 44
17020          10, 10, 10                              11, 27, 43
17021          10, 10, 10                              10, 26, 42
17022          10, 10, 10                               9, 25, 41
17023          10, 10, 10                               8, 24, 40
17024          10, 10, 10                               7, 23, 39
17025          10, 10, 10                               6, 22, 38
17026          10, 10, 10                               5, 21, 37
17027          10, 10, 10                               4, 20, 36
17028          10, 10, 10                               3, 19, 35
17029          10, 10, 10                               2, 18, 34
17030          10, 10, 10                               1, 17, 33
17031          10, 10, 10                              16, 32, 48
17032          10, 10, 10                              15, 31, 47
17033          10, 10, 10                              14, 30, 46
17034          10, 10, 10                              13, 29, 45
17035          10, 10, 10                              12, 28, 44
17036          10, 10, 10                              11, 27, 43
17037          10, 10, 10                              10, 26, 42
17038          10, 10, 10                               9, 25, 41
17039          10, 10, 10                               8, 24, 40
17040          10, 10, 10                               7, 23, 39
17041          10, 10, 10                               6, 22, 38
17042          10, 10, 10                               5, 21, 37
17043          10, 10, 10                               4, 20, 36
17044          10, 10, 10                               3, 19, 35
17045          10, 10, 10                               2, 18, 34
17046          10, 10, 10                               1, 17, 33
17047          10, 10, 10                              16, 32, 48
17048          10, 10, 10                              15, 31, 47
17049          10, 10, 10                              14, 30, 46
17050          10, 10, 10                              13, 29, 45
17051          10, 10, 10                              12, 28, 44
17052          10, 10, 10                              11, 27, 43
17053          10, 10, 10                              10, 26, 42
17054          10, 10, 10                               9, 25, 41
17055          10, 10, 10                               8, 24, 40
17056          10, 10, 10                               7, 23, 39
17057          10, 10, 10                               6, 22, 38
17058          10, 10, 10                               5, 21, 37
17059          10, 10, 10                               4, 20, 36
17060          10, 10, 10                               3, 19, 35
17061          10, 10, 10                               2, 18, 34
17062          10, 10, 10                               1, 17, 33
17063          10, 10, 10                              16, 32, 48
17064          10, 10, 10                              15, 31, 47
17065          10, 10, 10                              14, 30, 46
17066          10, 10, 10                              13, 29, 45
17067          10, 10, 10                              12, 28, 44
17068          10, 10, 10                              11, 27, 43
17069          10, 10, 10                              10, 26, 42
17070          10, 10, 10                               9, 25, 41
17071          10, 10, 10                               8, 24, 40
17072          10, 10, 10                               7, 23, 39
17073          10, 10, 10                               6, 22, 38
17074          10, 10, 10                               5, 21, 37
17075          10, 10, 10                               4, 20, 36
17076          10, 10, 10                               3, 19, 35
17077          10, 10, 10                               2, 18, 34
17078          10, 10, 10                               1, 17, 33
17079          10, 10, 10                              16, 32, 48
17080          10, 10, 10                              15, 31, 47
17081          10, 10, 10                              14, 30, 46
17082          10, 10, 10                              13, 29, 45
17083          10, 10, 10                              12, 28, 44
17084          10, 10, 10                              11, 27, 43
17085          10, 10, 10                              10, 26, 42
17086          10, 10, 10                               9, 25, 41
17087          10, 10, 10                               8, 24, 40
17088          10, 10, 10                               7, 23, 39
17089          10, 10, 10                               6, 22, 38
17090          10, 10, 10                               5, 21, 37
17091          10, 10, 10                               4, 20, 36
17092          10, 10, 10                               3, 19, 35
17093          10, 10, 10                               2, 18, 34
17094          10, 10, 10                               1, 17, 33
17095          10, 10, 10                              16, 32, 48
17096          10, 10, 10                              15, 31, 47
17097          10, 10, 10                              14, 30, 46
17098          10, 10, 10                              13, 29, 45
17099          10, 10, 10                              12, 28, 44
17100          10, 10, 10                              11, 27, 43
17101          10, 10, 10                              10, 26, 42
17102          10, 10, 10                               9, 25, 41
17103          10, 10, 10                               8, 24, 40
17104          10, 10, 10                               7, 23, 39
17105          10, 10, 10                               6, 22, 38
17106          10, 10, 10                               5, 21, 37
17107          10, 10, 10                               4, 20, 36
17108          10, 10, 10                               3, 19, 35
17109          10, 10, 10                               2, 18, 34
17110          10, 10, 10                               1, 17, 33
17111          10, 10, 10                              16, 32, 48
17112          10, 10, 10                              15, 31, 47
17113          10, 10, 10                              14, 30, 46
17114          10, 10, 10                              13, 29, 45
17115          10, 10, 10                              12, 28, 44
17116          10, 10, 10                              11, 27, 43
17117          10, 10, 10                              10, 26, 42
17118          10, 10, 10                               9, 25, 41
17119          10, 10, 10                               8, 24, 40
17120          10, 10, 10                               7, 23, 39
17121          10, 10, 10                               6, 22, 38
17122          10, 10, 10                               5, 21, 37
17123          10, 10, 10                               4, 20, 36
17124          10, 10, 10                               3, 19, 35
17125          10, 10, 10                               2, 18, 34
17126          10, 10, 10                               1, 17, 33
17127          10, 10, 10                              16, 32, 48
17128          10, 10, 10                              15, 31, 47
17129          10, 10, 10                              14, 30, 46
17130          10, 10, 10                              13, 29, 45
17131          10, 10, 10                              12, 28, 44
17132          10, 10, 10                              11, 27, 43
17133          10, 10, 10                              10, 26, 42
17134          10, 10, 10                               9, 25, 41
17135          10, 10, 10                               8, 24, 40
17136          10, 10, 10                               7, 23, 39
17137          10, 10, 10                               6, 22, 38
17138          10, 10, 10                               5, 21, 37
17139          10, 10, 10                               4, 20, 36
17140          10, 10, 10                               3, 19, 35
17141          10, 10, 10                               2, 18, 34
17142          10, 10, 10                               1, 17, 33
17143          10, 10, 10                              16, 32, 48
17144          10, 10, 10                              15, 31, 47
17145          10, 10, 10                              14, 30, 46
17146          10, 10, 10                              13, 29, 45
17147          10, 10, 10                              12, 28, 44
17148          10, 10, 10                              11, 27, 43
17149          10, 10, 10                              10, 26, 42
17150          10, 10, 10                               9, 25, 41
17151          10, 10, 10                               8, 24, 40
17152          10, 10, 10                               7, 23, 39
17153          10, 10, 10                               6, 22, 38
17154          10, 10, 10                               5, 21, 37
17155          10, 10, 10                               4, 20, 36
17156          10, 10, 10                               3, 19, 35
17157          10, 10, 10                               2, 18, 34
17158          10, 10, 10                               1, 17, 33
17159          10, 10, 10                              16, 32, 48
17160          10, 10, 10                              15, 31, 47
17161          10, 10, 10                              14, 30, 46
17162          10, 10, 10                              13, 29, 45
17163          10, 10, 10                              12, 28, 44
17164          10, 10, 10                              11, 27, 43
17165          10, 10, 10                              10, 26, 42
17166          10, 10, 10                               9, 25, 41
17167          10, 10, 10                               8, 24, 40
17168          10, 10, 10                               7, 23, 39
17169          10, 10, 10                               6, 22, 38
17170          10, 10, 10                               5, 21, 37
17171          10, 10, 10                               4, 20, 36
17172          10, 10, 10                               3, 19, 35
17173          10, 10, 10                               2, 18, 34
17174          10, 10, 10                               1, 17, 33
17175          10, 10, 10                              16, 32, 48
17176          10, 10, 10                              15, 31, 47
17177          10, 10, 10                              14, 30, 46
17178          10, 10, 10                              13, 29, 45
17179          10, 10, 10                              12, 28, 44
17180          10, 10, 10                              11, 27, 43
17181          10, 10, 10                              10, 26, 42
17182          10, 10, 10                               9, 25, 41
17183          10, 10, 10                               8, 24, 40
17184          10, 10, 10                               7, 23, 39
17185          10, 10, 10                               6, 22, 38
17186          10, 10, 10                               5, 21, 37
17187          10, 10, 10                               4, 20, 36
17188          10, 10, 10                               3, 19, 35
17189          10, 10, 10                               2, 18, 34
17190          10, 10, 10                               1, 17, 33
17191          10, 10, 10                              16, 32, 48
17192          10, 10, 10                              15, 31, 47
17193          10, 10, 10                              14, 30, 46
17194          10, 10, 10                              13, 29, 45
17195          10, 10, 10                              12, 28, 44
17196          10, 10, 10                              11, 27, 43
17197          10, 10, 10                              10, 26, 42
