hh_id               itime                                     day      Interviewer ID
16907                  10                                 103(21)                   2
16908                  10                                   22(5)                   3
16909                  10                                   21(5)                   1
16910                  10                                   20(4)                   3
16911                  10                                 179(36)                   3
16912                  10                                   18(4)                   4
16913                  10                                  97(20)                   2
16914                  10                                 176(36)                   1
16915                  10                                 175(35)                   1
16916                  10                                   14(3)                   3
16917                  10                                 173(35)                   2
16918                  10                                 172(35)                   1
16919                  10                                   11(3)                   3
16920                  10                                   10(2)                   1
16921                  10                                    9(2)                   3
16922                  10                                    8(2)                   1
16923                  10                                    7(2)                   1
16924                  10                                    6(2)                   1
16925                  10                                    5(1)                   3
16926                  10                                    4(1)                   3
16927                  10                                  83(17)                   3
16928                  10                                    2(1)                   3
16929                  10                                  81(17)                   2
16930                  10                                  80(16)                   2
16931                  10                                  79(16)                   3
16932                  10                                  78(16)                   2
16933                  10                                  77(16)                   3
16934                  10                                  76(16)                   3
16935                  10                                 155(31)                   3
16936                  10                                 154(31)                   1
16937                  10                                  73(15)                   1
16938                  10                                 232(47)                   1
16939                  10                                 231(47)                   1
16940                  10                                  70(14)                   3
16941                  10                                 229(46)                   2
16942                  10                                 228(46)                   2
16943                  10                                 147(30)                   3
16944                  10                                  66(14)                   4
16945                  10                                 145(29)                   2
16946                  10                                 224(45)                   1
16947                  10                                 223(45)                   1
16948                  10                                  62(13)                   3
16949                  10                                 221(45)                   2
16950                  10                                  60(12)                   3
16951                  10                                  59(12)                   3
16952                  10                                 138(28)                   2
16953                  10                                 217(44)                   2
16954                  10                                 216(44)                   1
16955                  10                                 135(27)                   3
16956                  10                                 134(27)                   3
16957                  10                                 213(43)                   1
16958                  10                                 212(43)                   1
16959                  10                                 211(43)                   3
16960                  10                                 130(26)                   2
16961                  10                                 209(42)                   2
16962                  10                                 128(26)                   3
16963                  10                                 207(42)                   2
16964                  10                                 206(42)                   2
16965                  10                                   45(9)                   3
16966                  10                                   44(9)                   2
16967                  10                                   43(9)                   3
16968                  10                                   42(9)                   3
16969                  10                                   41(9)                   3
16970                  10                                   40(8)                   3
16971                  10                                   39(8)                   4
16972                  10                                 118(24)                   3
16973                  10                                 197(40)                   2
16974                  10                                 196(40)                   1
16975                  10                                   35(7)                   3
16976                  10                                 194(39)                   3
16977                  10                                 193(39)                   1
16978                  10                                   32(7)                   3
16979                  10                                   31(7)                   4
16980                  10                                   30(6)                   3
16981                  10                                   29(6)                   4
16982                  10                                   28(6)                   4
16983                  10                                 107(22)                   2
16984                  10                                   26(6)                   4
16985                  10                                   25(5)                   3
16986                  10                                 184(37)                   3
16987                  10                                   23(5)                   3
16988                  10                                   22(5)                   3
16989                  10                                   21(5)                   2
16990                  10                                   20(4)                   3
16991                  10                                   19(4)                   3
16992                  10                                   18(4)                   3
16993                  10                                  97(20)                   3
16994                  10                                   16(4)                   4
16995                  10                                 175(35)                   1
16996                  10                                 174(35)                   1
16997                  10                                   13(3)                   1
16998                  10                                   12(3)                   1
16999                  10                                   11(3)                   3
17000                  10                                   10(2)                   2
17001                  10                                  89(18)                   3
17002                  10                                  88(18)                   3
17003                  10                                 167(34)                   1
17004                  10                                 166(34)                   1
17005                  10                                 165(33)                   1
17006                  10                                    4(1)                   3
17007                  10                                 163(33)                   3
17008                  10                                 231(47)                  13
17009                  10                                 230(46)                  13
17010                  10                                  69(14)                  12
17011                  10                                 228(46)                  12
17012                  10                                  67(14)                  13
17013                  10                                  66(14)                  13
17014                  10                                  65(13)                  12
17015                  10                                  64(13)                  12
17016                  10                                 223(45)                  12
17017                  10                                 142(29)                  13
17018                  10                                  61(13)                  13
17019                  10                                  60(12)                  13
17020                  10                                 219(44)                  13
17021                  10                                  58(12)                  13
17022                  10                                  57(12)                  13
17023                  10                                 216(44)                  13
17024                  10                                  55(11)                  13
17025                  10                                 214(43)                  12
17026                  10                                  53(11)                  13
17027                  10                                 212(43)                  12
17028                  10                                  51(11)                  13
17029                  10                                  50(10)                  12
17030                  10                                 209(42)                  12
17031                  10                                  48(10)                  13
17032                  10                                  47(10)                  13
17033                  10                                  46(10)                  13
17034                  10                                   45(9)                  12
17035                  10                                   44(9)                  12
17036                  10                                 123(25)                  13
17037                  10                                   42(9)                  12
17038                  10                                 121(25)                  14
17039                  10                                   40(8)                  13
17040                  10                                   39(8)                  13
17041                  10                                   38(8)                  13
17042                  10                                 117(24)                  15
17043                  10                                   36(8)                  13
17044                  10                                   35(7)                  12
17045                  10                                   34(7)                  13
17046                  10                                 113(23)                  15
17047                  10                                 192(39)                  14
17048                  10                                   31(7)                  13
17049                  10                                   30(6)                  12
17050                  10                                   29(6)                  13
17051                  10                                   28(6)                  13
17052                  10                                   27(6)                  13
17053                  10                                   26(6)                  13
17054                  10                                   25(5)                  12
17055                  10                                   24(5)                  13
17056                  10                                 103(21)                  14
17057                  10                                 102(21)                  14
17058                  10                                   21(5)                  14
17059                  10                                   20(4)                  12
17060                  10                                   19(4)                  13
17061                  10                                   18(4)                  13
17062                  10                                  97(20)                  12
17063                  10                                  96(20)                  13
17064                  10                                   15(3)                  13
17065                  10                                   14(3)                  12
17066                  10                                   13(3)                  13
17067                  10                                  92(19)                  14
17068                  10                                  91(19)                  14
17069                  10                                  90(18)                  12
17070                  10                                  89(18)                  12
17071                  10                                    8(2)                  13
17072                  10                                    7(2)                  13
17073                  10                                  86(18)                  13
17074                  10                                    5(1)                  12
17075                  10                                  84(17)                  13
17076                  10                                    3(1)                  13
17077                  10                                    2(1)                  12
17078                  10                                  81(17)                  13
17079                  10                                 160(32)                  13
17080                  10                                  79(16)                  12
17081                  10                                 158(32)                  13
17082                  10                                 157(32)                  14
17083                  10                                  76(16)                  12
17084                  10                                  75(15)                  13
17085                  10                                  74(15)                  13
17086                  10                                  73(15)                  13
17087                  10                                  72(15)                  13
17088                  10                                  71(15)                  13
17089                  10                                 230(46)                  13
17090                  10                                  69(14)                  12
17091                  10                                 228(46)                  12
17092                  10                                  67(14)                  13
17093                  10                                  66(14)                  13
17094                  10                                  65(13)                  12
17095                  10                                  64(13)                  12
17096                  10                                 223(45)                  12
17097                  10                                 142(29)                  13
17098                  10                                  61(13)                  12
17099                  10                                  60(12)                  12
17100                  10                                 219(44)                  12
17101                  10                                  58(12)                  13
17102                  10                                  57(12)                  12
17103                  10                                 216(44)                  13
17104                  10                                  55(11)                  13
17105                  10                                 214(43)                  12
17106                  10                                  53(11)                  13
17107                  10                                 212(43)                  12
17108                  10                                  51(11)                  13
17109                  10                                  50(10)                  12
17110                  10                                 209(42)                  12
17111                  10                                  48(10)                  13
17112                  10                                  47(10)                  13
17113                  10                                  46(10)                  13
17114                  10                                   45(9)                  12
17115                  10                                   44(9)                  12
17116                  10                                 123(25)                  12
17117                  10                                   42(9)                  12
17118                  10                                 121(25)                  14
17119                  10                                   40(8)                  13
17120                  10                                   39(8)                  13
17121                  10                                   38(8)                  13
17122                  10                                 197(40)                  14
17123                  10                                   36(8)                  13
17124                  10                                   35(7)                  12
17125                  10                                   34(7)                  13
17126                  10                                 113(23)                  15
17127                  10                                 192(39)                  14
17128                  10                                   31(7)                  13
17129                  10                                   30(6)                  12
17130                  10                                   29(6)                  13
17131                  10                                   28(6)                  13
17132                  10                                   27(6)                  13
17133                  10                                   26(6)                  13
17134                  10                                   25(5)                  12
17135                  10                                   24(5)                  13
17136                  10                                 103(21)                  14
17137                  10                                 102(21)                  14
17138                  10                                   21(5)                  13
17139                  10                                   20(4)                  12
17140                  10                                   19(4)                  12
17141                  10                                  98(20)                  12
17142                  10                                  97(20)                  12
17143                  10                                   16(4)                  13
17144                  10                                   15(3)                  13
17145                  10                                   14(3)                  12
17146                  10                                   13(3)                  13
17147                  10                                  92(19)                  13
17148                  10                                  91(19)                  14
17149                  10                                  90(18)                  12
17150                  10                                  89(18)                  12
17151                  10                                  88(18)                  12
17152                  10                                    7(2)                  13
17153                  10                                  86(18)                  12
17154                  10                                    5(1)                  12
17155                  10                                  84(17)                  13
17156                  10                                    3(1)                  13
17157                  10                                    2(1)                  12
17158                  10                                  81(17)                  13
17159                  10                                 160(32)                  13
17160                  10                                  79(16)                  11
17161                  10                                 158(32)                  13
17162                  10                                 157(32)                  14
17163                  10                                  76(16)                  12
17164                  10                                  75(15)                  13
17165                  10                                  74(15)                  13
17166                  10                                  73(15)                  13
17167                  10                                  72(15)                  13
17168                  10                                  71(15)                  13
17169                  10                                 150(30)                  13
17170                  10                                  69(14)                  12
17171                  10                                 228(46)                  12
17172                  10                                  67(14)                  13
17173                  10                                  66(14)                  13
17174                  10                                  65(13)                  12
17175                  10                                  64(13)                  12
17176                  10                                 223(45)                  12
17177                  10                                 142(29)                  13
17178                  10                                  61(13)                  12
17179                  10                                  60(12)                  12
17180                  10                                 219(44)                  12
17181                  10                                  58(12)                  13
17182                  10                                  57(12)                  12
17183                  10                                 216(44)                  13
17184                  10                                  55(11)                  13
17185                  10                                 214(43)                  12
17186                  10                                  53(11)                  12
17187                  10                                 212(43)                  12
17188                  10                                  51(11)                  12
17189                  10                                  50(10)                  12
17190                  10                                 209(42)                  12
17191                  10                                  48(10)                  13
17192                  10                                  47(10)                  13
17193                  10                                  46(10)                  13
17194                  10                                   45(9)                  12
17195                  10                                   44(9)                  12
17196                  10                                 123(25)                  12
17197                  10                                   42(9)                  12
17198                  10                                 121(25)                  14
17199                  10                                   40(8)                  13
17200                  10                                   39(8)                  13
17201                  10                                   38(8)                  13
17202                  10                                 117(24)                  14
17203                  10                                   36(8)                  13
17204                  10                                   35(7)                  12
17205                  10                                   34(7)                  13
17206                  10                                 113(23)                  15
17207                  10                                 112(23)                  14
17208                  10                                   31(7)                  13
17209                  10                                   30(6)                  12
17210                  10                                   29(6)                  13
17211                  10                                   28(6)                  13
17212                  10                                   27(6)                  13
17213                  10                                   26(6)                  13
17214                  10                                   25(5)                  12
17215                  10                                   24(5)                  12
17216                  10                                 183(37)                  13
17217                  10                                 102(21)                  13
17218                  10                                   21(5)                  13
17219                  10                                   20(4)                  12
17220                  10                                   19(4)                  12
17221                  10                                  98(20)                  12
17222                  10                                  97(20)                  12
17223                  10                                   16(4)                  13
17224                  10                                  95(19)                  12
17225                  10                                   14(3)                  12
17226                  10                                   13(3)                  13
17227                  10                                  92(19)                  13
17228                  10                                  91(19)                  14
17229                  10                                  90(18)                  12
17230                  10                                  89(18)                  12
17231                  10                                  88(18)                  12
17232                  10                                    7(2)                  13
17233                  10                                  86(18)                  12
17234                  10                                    5(1)                  12
17235                  10                                  84(17)                  12
17236                  10                                  83(17)                  12
17237                  10                                    2(1)                  12
17238                  10                                  81(17)                  13
17239                  10                                 160(32)                  13
17240                  10                                  79(16)                  11
17241                  10                                 158(32)                  13
17242                  10                                 157(32)                  14
17243                  10                                  76(16)                  12
17244                  10                                  75(15)                  13
17245                  10                                  74(15)                  12
17246                  10                                  73(15)                  12
17247                  10                                  72(15)                  12
17248                  10                                 231(47)                  12
17249                  10                                 150(30)                  13
17250                  10                                  69(14)                  12
17251                  10                                 228(46)                  12
17252                  10                                  67(14)                  13
17253                  10                                  66(14)                  13
17254                  10                                  65(13)                  12
17255                  10                                  64(13)                  12
17256                  10                                 223(45)                  12
17257                  10                                 142(29)                  13
17258                  10                                  61(13)                  12
17259                  10                                  60(12)                  12
17260                  10                                 219(44)                  12
17261                  10                                  58(12)                  13
17262                  10                                  57(12)                  12
17263                  10                                 216(44)                  13
17264                  10                                  55(11)                  13
17265                  10                                 214(43)                  12
17266                  10                                  53(11)                  12
17267                  10                                 212(43)                  12
17268                  10                                  51(11)                  12
17269                  10                                  50(10)                  12
17270                  10                                 209(42)                  12
17271                  10                                  48(10)                  13
17272                  10                                  47(10)                  13
17273                  10                                  46(10)                  13
17274                  10                                   45(9)                  12
17275                  10                                   44(9)                  12
17276                  10                                 123(25)                  12
17277                  10                                   42(9)                  12
17278                  10                                 121(25)                  14
17279                  10                                   40(8)                  13
17280                  10                                   39(8)                  13
17281                  10                                   38(8)                  13
17282                  10                                 117(24)                  14
17283                  10                                   36(8)                  12
17284                  10                                   35(7)                  12
17285                  10                                   34(7)                  13
17286                  10                                 113(23)                  14
17287                  10                                 192(39)                  13
17288                  10                                   31(7)                  13
17289                  10                                   30(6)                  12
17290                  10                                   29(6)                  13
17291                  10                                   28(6)                  13
17292                  10                                   27(6)                  13
17293                  10                                   26(6)                  13
17294                  10                                   25(5)                  12
17295                  10                                   24(5)                  12
17296                  10                                 103(21)                  13
17297                  10                                 102(21)                  13
17298                  10                                   21(5)                  13
17299                  10                                   20(4)                  12
17300                  10                                   19(4)                  12
17301                  10                                  98(20)                  12
17302                  10                                  97(20)                  12
17303                  10                                   16(4)                  13
17304                  10                                   15(3)                  12
17305                  10                                   14(3)                  12
17306                  10                                   13(3)                  12
17307                  10                                  92(19)                  13
17308                  10                                  91(19)                  14
17309                  10                                  90(18)                  12
17310                  10                                  89(18)                  12
17311                  10                                  88(18)                  12
17312                  10                                    7(2)                  13
17313                  10                                  86(18)                  12
17314                  10                                    5(1)                  12
17315                  10                                  84(17)                  12
17316                  10                                  83(17)                  12
17317                  10                                    2(1)                  12
17318                  10                                  81(17)                  13
17319                  10                                 160(32)                  13
17320                  10                                  79(16)                  11
17321                  10                                 158(32)                  13
17322                  10                                 157(32)                  14
17323                  10                                  76(16)                  12
17324                  10                                  75(15)                  13
17325                  10                                  74(15)                  12
17326                  10                                  73(15)                  12
17327                  10                                  72(15)                  12
17328                  10                                 231(47)                  12
17329                  10                                 230(46)                  12
17330                  10                                  69(14)                  12
17331                  10                                 228(46)                  12
17332                  10                                  67(14)                  13
17333                  10                                  66(14)                  13
17334                  10                                  65(13)                  12
17335                  10                                  64(13)                  12
17336                  10                                 223(45)                  12
17337                  10                                 142(29)                  12
17338                  10                                  61(13)                  12
17339                  10                                  60(12)                  12
17340                  10                                 219(44)                  12
17341                  10                                  58(12)                  13
17342                  10                                  57(12)                  12
17343                  10                                 216(44)                  13
17344                  10                                  55(11)                  13
17345                  10                                  54(11)                  12
17346                  10                                  53(11)                  12
17347                  10                                 212(43)                  12
17348                  10                                  51(11)                  12
17349                  10                                  50(10)                  12
17350                  10                                 209(42)                  12
17351                  10                                  48(10)                  13
17352                  10                                 207(42)                  12
17353                  10                                  46(10)                  13
17354                  10                                   45(9)                  12
17355                  10                                   44(9)                  12
17356                  10                                 123(25)                  12
17357                  10                                   42(9)                  12
17358                  10                                 121(25)                  14
17359                  10                                   40(8)                  12
17360                  10                                   39(8)                  13
17361                  10                                   38(8)                  12
17362                  10                                 117(24)                  14
17363                  10                                   36(8)                  12
17364                  10                                   35(7)                  12
17365                  10                                   34(7)                  13
17366                  10                                 113(23)                  14
17367                  10                                 192(39)                  13
17368                  10                                   31(7)                  13
17369                  10                                   30(6)                  12
17370                  10                                   29(6)                  13
17371                  10                                   28(6)                  13
17372                  10                                   27(6)                  13
17373                  10                                   26(6)                  13
17374                  10                                   25(5)                  12
17375                  10                                   24(5)                  12
17376                  10                                 103(21)                  13
17377                  10                                 102(21)                  13
17378                  10                                   21(5)                  13
17379                  10                                   20(4)                  12
17380                  10                                   19(4)                  12
17381                  10                                   18(4)                  12
17382                  10                                  97(20)                  12
17383                  10                                   16(4)                  13
17384                  10                                   15(3)                  12
17385                  10                                   14(3)                  12
17386                  10                                   13(3)                  12
17387                  10                                  92(19)                  13
17388                  10                                  91(19)                  14
17389                  10                                  90(18)                  12
17390                  10                                  89(18)                  12
17391                  10                                    8(2)                  12
17392                  10                                    7(2)                  13
17393                  10                                  86(18)                  12
17394                  10                                    5(1)                  12
17395                  10                                  84(17)                  12
17396                  10                                  83(17)                  12
17397                  10                                    2(1)                  12
17398                  10                                  81(17)                  13
17399                  10                                 160(32)                  13
17400                  10                                  79(16)                  11
17401                  10                                 158(32)                  13
17402                  10                                 157(32)                  14
17403                  10                                  76(16)                  12
17404                  10                                  75(15)                  13
17405                  10                                  74(15)                  12
17406                  10                                  73(15)                  12
17407                  10                                  72(15)                  12
17408                  10                                 231(47)                  12
17409                  10                                 230(46)                  12
17410                  10                                  69(14)                  12
17411                  10                                 228(46)                  12
17412                  10                                  67(14)                  12
17413                  10                                  66(14)                  13
17414                  10                                  65(13)                  12
17415                  10                                  64(13)                  12
17416                  10                                 223(45)                  12
17417                  10                                 142(29)                  12
17418                  10                                  61(13)                  12
17419                  10                                  60(12)                  12
17420                  10                                 219(44)                  12
17421                  10                                  58(12)                  13
17422                  10                                  57(12)                  12
17423                  10                                 216(44)                  13
17424                  10                                  55(11)                  13
17425                  10                                  54(11)                  12
17426                  10                                  53(11)                  12
17427                  10                                 132(27)                  12
17428                  10                                  51(11)                  12
17429                  10                                  50(10)                  12
17430                  10                                 209(42)                  12
