hh_id	hh_name	hh_inCDA	hh_size	hh_village-id
19837	42-313-A-7	0	6	142
19838	42-313-B-6	0	3	142
19839	42-313-C-2	0	6	142
19840	42-313-D-5	0	5	142
19841	42-314-A-1	0	7	142
19842	42-314-A-2	0	2	142
19843	42-314-A-3	0	7	142
19844	42-314-A-4	0	3	142
19845	42-314-A-6	0	22	142
19846	42-314-A-7	0	6	142
19847	42-315-A-2	0	21	142
19848	42-315-A-4	0	13	142
19849	42-315-A-5	0	1	142
19850	42-315-A-7	0	6	142
19851	42-315-G-6	0	2	142
19852	42-315-I-6	0	2	142
19853	42-315-K-6	0	1	142
19854	42-315-L-6	0	1	142
19855	42-315-N-6	0	3	142
19856	42-316-A-3	0	3	142
19857	42-316-A-4	0	7	142
19858	42-316-A-5	0	12	142
19859	42-316-A-6	0	11	142
19860	42-316-B-4	0	5	142
19861	42-317-A-4	0	11	142
19862	42-317-A-7	0	8	142
19863	42-317-C-5	0	2	142
19864	42-317-D-6	0	6	142
19865	42-317-E-2	0	3	142
19866	42-317-F-2	0	5	142
19867	42-317-G-2	0	2	142
19868	42-317-M-2	0	1	142
19869	42-317-N-2	0	5	142
19870	42-317-O-2	0	2	142
19871	42-318-A-1	0	6	142
19872	42-318-A-3	0	5	142
19873	42-318-A-4	0	5	142
19874	42-318-A-5	0	11	142
19875	42-318-A-6	0	2	142
19876	42-318-A-7	0	10	142
19877	42-318-B-2	0	6	142
19878	42-318-B-3	0	1	142
19879	42-319-A-2	0	13	142
19880	42-319-A-4	0	1	142
19881	42-319-A-5	0	6	142
19882	42-319-A-7	0	5	142
19883	42-319-B-4	0	7	142
19884	42-319-C-1	0	3	142
19885	42-319-C-6	0	4	142
19886	42-320-A-1	0	9	142
19887	42-320-A-2	0	9	142
19888	42-320-A-3	0	3	142
19889	42-320-A-4	0	9	142
19890	42-320-A-7	0	10	142
19891	42-321-A-1	0	3	142
19892	42-321-A-4	0	1	142
19893	42-321-A-5	0	18	142
19894	42-321-A-7	0	5	142
19895	42-321-B-2	0	5	142
19896	42-322-A-1	0	9	142
19897	42-322-A-4	0	8	142
19898	42-322-A-5	0	9	142
19899	42-322-A-7	0	3	142
19900	42-323-A-1	0	19	142
19901	42-323-A-4	0	25	142
19902	42-323-A-5	0	5	142
19903	42-323-A-7	0	4	142
19904	42-323-B-2	0	5	142
19905	42-323-B-6	0	2	142
19906	42-324-A-4	0	8	142
19907	42-324-A-6	0	7	142
19908	42-324-A-7	0	5	142
19909	42-324-B-2	0	7	142
19910	42-324-B-7	0	4	142
19911	42-325-A-1	0	3	142
19912	42-325-A-2	0	27	142
19913	42-325-A-4	0	10	142
19914	42-325-A-5	0	6	142
19915	42-325-B-3	0	2	142
19916	42-326-A-2	0	2	142
19917	42-326-A-6	0	9	142
19918	42-326-A-7	0	6	142
19919	42-326-C-1	0	1	142
19920	42-327-A-2	0	24	142
19921	42-327-A-6	0	9	142
19922	42-327-A-7	0	8	142
19923	42-328-A-2	0	30	142
19924	42-328-A-4	0	4	142
19925	42-328-A-5	0	7	142
19926	42-328-B-5	0	8	142
19927	42-329-A-4	0	7	142
19928	42-329-A-7	0	1	142
19929	42-329-C-1	0	2	142
19930	42-329-C-2	0	4	142
19931	42-330-A-2	0	13	142
19932	42-330-A-5	0	12	142
19933	42-330-B-6	0	8	142
19934	42-330-C-1	0	4	142
19935	42-331-A-5	0	17	142
19936	42-331-A-6	0	7	142
19937	42-331-A-7	0	4	142
19938	42-331-B-1	0	4	142
19939	42-331-B-6	0	2	142
19940	42-331-C-4	0	6	142
19941	42-332-A-1	0	1	142
19942	42-332-A-2	0	4	142
19943	42-332-A-4	0	10	142
19944	42-332-A-7	0	7	142
19945	42-332-B-3	0	2	142
19946	42-332-C-3	0	2	142
19947	42-332-G-3	0	1	142
19948	42-333-A-3	0	6	142
19949	42-333-A-4	0	12	142
19950	42-333-A-5	0	19	142
19951	42-333-A-6	0	11	142
19952	42-333-A-7	0	8	142
19953	42-333-B-2	0	3	142
19954	42-333-B-5	0	5	142
19955	42-333-C-1	0	2	142
19956	42-334-A-1	0	15	142
19957	42-334-A-2	0	8	142
19958	42-334-A-4	0	1	142
19959	42-334-A-6	0	13	142
19960	42-334-A-7	0	7	142
19961	42-335-A-2	0	13	142
19962	42-335-A-4	0	4	142
19963	42-335-A-7	0	6	142
19964	42-335-B-3	0	8	142
19965	42-335-B-4	0	4	142
19966	42-335-C-5	0	2	142
19967	42-335-G-5	0	3	142
19968	42-336-A-4	0	18	142
19969	42-336-A-5	0	12	142
19970	42-336-A-6	0	11	142
19971	42-336-C-2	0	5	142
19972	42-337-A-1	0	5	142
19973	42-337-A-3	0	12	142
19974	42-337-C-2	0	9	142
19975	42-338-A-2	0	7	142
19976	42-338-A-6	0	5	142
19977	42-338-A-7	0	2	142
19978	42-338-C-3	0	1	142
19979	42-338-C-5	0	5	142
19980	42-339-A-1	0	13	142
19981	42-339-A-2	0	13	142
19982	42-339-A-3	0	4	142
19983	42-339-A-4	0	9	142
19984	42-339-A-7	0	5	142
19985	42-339-B-5	0	2	142
19986	42-339-C-5	0	2	142
19987	42-339-D-5	0	2	142
19988	42-340-A-1	0	5	142
19989	42-340-A-2	0	2	142
19990	42-340-A-4	0	7	142
19991	42-340-A-5	0	5	142
19992	42-340-A-7	0	18	142
19993	42-340-B-1	0	6	142
19994	42-340-B-5	0	6	142
19995	42-341-A-2	0	8	142
19996	42-341-B-1	0	7	142
19997	42-341-D-5	0	1	142
19998	42-341-E-5	0	4	142
19999	42-342-A-1	0	1	142
20000	42-342-A-2	0	1	142
20001	42-342-A-5	0	15	142
20002	42-342-B-1	0	9	142
20003	42-342-B-2	0	1	142
20004	42-342-B-6	0	16	142
20005	42-343-A-1	0	8	142
20006	42-343-A-4	0	11	142
20007	42-343-A-6	0	9	142
20008	42-343-A-7	0	9	142
20009	42-343-B-3	0	6	142
20010	42-343-B-7	0	2	142
20011	42-344-A-3	0	3	142
20012	42-344-A-4	0	45	142
20013	42-344-A-5	0	6	142
20014	42-344-A-6	0	2	142
20015	42-344-A-7	0	5	142
20016	42-344-B-7	0	6	142
20017	42-344-D-5	0	3	142
20018	42-344-E-5	0	1	142
20019	42-344-F-5	0	5	142
20020	42-345-A-2	0	12	142
20021	42-345-A-4	0	10	142
20022	42-345-A-5	0	10	142
20023	42-345-A-6	0	6	142
20024	42-345-A-7	0	6	142
20025	42-345-C-2	0	8	142
20026	42-346-A-4	0	4	142
20027	42-346-A-5	0	21	142
20028	42-346-A-6	0	11	142
20029	42-346-A-7	0	3	142
20030	42-346-B-7	0	2	142
20031	42-347-A-3	0	3	142
20032	42-347-A-5	0	9	142
20033	42-347-A-6	0	5	142
20034	42-348-A-1	0	10	142
20035	42-348-A-2	0	10	142
20036	42-348-A-5	0	5	142
20037	42-348-A-7	0	3	142
20038	42-348-B-2	0	3	142
20039	42-348-C-2	0	7	142
20040	42-349-A-1	0	1	142
20041	42-349-A-2	0	8	142
20042	42-349-A-4	0	7	142
20043	42-349-A-5	0	9	142
20044	42-350-A-4	0	2	142
20045	42-350-A-6	0	12	142
20046	42-350-A-7	0	9	142
20047	42-350-B-3	0	3	142
20048	42-350-C-2	0	6	142
20049	42-350-C-3	0	4	142
20050	42-350-D-2	0	2	142
20051	42-351-A-1	0	17	142
20052	42-351-A-2	0	14	142
20053	42-351-A-3	0	5	142
20054	42-351-A-6	0	10	142
20055	42-351-A-7	0	6	142
20056	42-351-B-2	0	9	142
20057	42-351-C-2	0	3	142
20058	42-351-F-5	0	4	142
20059	42-352-A-1	0	4	142
20060	42-352-A-2	0	6	142
20061	42-352-A-4	0	7	142
20062	42-352-A-5	0	4	142
20063	42-352-A-7	0	2	142
20064	42-353-A-6	0	5	142
20065	42-353-A-7	0	7	142
20066	42-353-B-2	0	1	142
20067	42-353-B-5	0	7	142
20068	42-354-A-1	0	3	142
20069	42-354-A-4	0	2	142
20070	42-354-A-5	0	16	142
20071	42-354-A-6	0	16	142
20072	42-354-B-4	0	7	142
20073	42-354-B-6	0	6	142
20074	42-354-C-6	0	7	142
20075	42-354-D-2	0	2	142
20076	42-355-A-2	0	6	142
20077	42-355-A-4	0	6	142
20078	42-355-A-5	0	9	142
20079	42-355-A-6	0	7	142
20080	42-355-A-7	0	6	142
20081	42-356-A-4	0	6	142
20082	42-356-A-5	0	18	142
20083	42-356-A-6	0	8	142
20084	42-356-A-7	0	6	142
20085	42-356-B-2	0	3	142
20086	42-356-D-2	0	1	142
20087	42-357-A-7	0	4	142
20088	42-357-D-6	0	3	142
20089	42-358-A-2	0	5	142
20090	42-358-A-4	0	18	142
20091	42-358-A-7	0	3	142
20092	42-358-B-1	0	8	142
20093	42-358-B-6	0	8	142
20094	42-358-C-1	0	4	142
20095	42-359-A-2	0	2	142
20096	42-359-A-4	0	4	142
20097	42-359-A-7	0	6	142
20098	42-360-A-1	0	7	142
20099	42-360-A-2	0	11	142
20100	42-360-a-5	0	8	142
20101	42-360-A-7	0	4	142
20102	42-360-C-2	0	5	142
20103	42-360-D-2	0	23	142
20104	42-360-E-2	0	3	142
20105	42-360-F-2	0	6	142
20106	42-361-A-1	0	5	142
20107	42-361-A-2	0	6	142
20108	42-361-A-4	0	7	142
20109	42-361-A-5	0	4	142
20110	42-361-A-6	0	10	142
20111	42-361-A-7	0	3	142
20112	42-361-B-6	0	10	142
20113	42-361-C-6	0	17	142
20114	42-361-D-2	0	3	142
20115	42-361-D-6	0	5	142
20116	42-361-E-2	0	2	142
20117	42-361-E-6	0	4	142
20118	42-361-F-6	0	6	142
20119	42-362-A-6	0	6	142
20120	42-362-A-7	0	5	142
20121	42-362-B-5	0	15	142
20122	42-362-B-7	0	5	142
20123	42-362-C-2	0	1	142
20124	42-362-C-6	0	1	142
20125	42-362-E-2	0	3	142
20126	42-362-J-2	0	1	142
20127	42-362-K-2	0	6	142
20128	42-363-A-1	0	6	142
20129	42-363-A-2	0	4	142
20130	42-363-A-5	0	4	142
20131	42-363-A-6	0	6	142
20132	42-363-A-7	0	4	142
20133	42-364-A-2	0	2	142
20134	42-364-A-5	0	6	142
20135	42-364-A-7	0	4	142
20136	42-364-B-2	0	4	142
20137	42-364-B-5	0	10	142
20138	42-364-D-5	0	7	142
20139	42-364-D-6	0	1	142
20140	42-365-A-1	0	5	142
20141	42-365-A-4	0	4	142
20142	42-365-A-5	0	6	142
20143	42-365-A-6	0	3	142
20144	42-365-A-7	0	4	142
20145	42-365-B-6	0	4	142
20146	42-365-C-1	0	5	142
20147	42-365-E-2	0	1	142
20148	42-365-F-2	0	3	142
20149	42-365-G-2	0	4	142
20150	42-365-H-2	0	2	142
20151	42-366-A-2	0	11	142
20152	42-366-A-4	0	4	142
20153	42-366-A-5	0	1	142
20154	42-366-A-7	0	2	142
20155	42-367-A-2	0	17	142
20156	42-367-A-4	0	11	142
20157	42-367-A-5	0	11	142
20158	42-367-A-6	0	13	142
20159	42-367-A-7	0	14	142
20160	42-368-A-2	0	10	142
20161	42-368-A-4	0	2	142
20162	42-368-A-5	0	2	142
20163	42-368-A-6	0	4	142
20164	42-368-A-7	0	8	142
20165	42-368-B-7	0	3	142
20166	42-368-C-2	0	6	142
20167	42-368-C-6	0	1	142
20168	42-368-F-2	0	4	142
20169	42-368-G-2	0	2	142
20170	42-368-I-2	0	1	142
20171	42-368-J-2	0	1	142
20172	42-369-A-2	0	6	142
20173	42-369-A-5	0	7	142
20174	42-369-A-6	0	7	142
20175	42-369-A-7	0	5	142
20176	42-369-C-6	0	6	142
20177	42-369-E-4	0	5	142
20178	42-370-A-1	0	3	142
20179	42-370-A-2	0	10	142
20180	42-370-A-4	0	2	142
20181	42-370-A-6	0	8	142
20182	42-370-A-7	0	4	142
20183	42-370-B-2	0	7	142
20184	42-370-C-2	0	8	142
20185	42-370-D-2	0	3	142
20186	42-371-A-1	0	6	142
20187	42-371-A-5	0	11	142
20188	42-371-A-6	0	7	142
20189	42-371-A-7	0	4	142
20190	42-371-B-2	0	5	142
20191	42-371-B-5	0	2	142
20192	42-371-F-6	0	5	142
20193	42-372-A-1	0	5	142
20194	42-372-A-4	0	14	142
20195	42-372-A-5	0	3	142
20196	42-372-A-7	0	5	142
20197	42-372-B-5	0	4	142
20198	42-372-B-6	0	1	142
20199	42-372-C-5	0	5	142
20200	42-372-C-6	0	3	142
20201	42-372-F-2	0	7	142
20202	42-373-A-1	0	9	142
20203	42-373-A-4	0	6	142
20204	42-373-A-6	0	7	142
20205	42-373-A-7	0	2	142
20206	42-373-B-5	0	6	142
20207	42-373-C-2	0	3	142
20208	42-374-A-1	0	5	142
20209	42-374-A-2	0	2	142
20210	42-374-A-5	0	10	142
20211	42-374-A-6	0	8	142
20212	42-374-A-7	0	4	142
20213	42-374-B-5	0	6	142
20214	42-374-C-1	0	6	142
20215	42-374-C-5	0	6	142
20216	42-375-A-4	0	8	142
20217	42-375-A-5	0	4	142
20218	42-375-A-6	0	6	142
20219	42-375-A-7	0	7	142
20220	42-375-B-5	0	6	142
20221	42-376-A-1	0	13	142
20222	42-376-A-6	0	1	142
20223	42-376-A-7	0	2	142
20224	42-376-B-6	0	8	142
20225	42-377-A-1	0	8	142
20226	42-377-A-4	0	3	142
20227	42-377-A-6	0	7	142
20228	42-377-A-7	0	3	142
20229	42-377-B-5	0	1	142
20230	42-377-C-2	0	1	142
20231	42-377-E-2	0	2	142
20232	42-378-A-1	0	1	142
20233	42-378-A-4	0	15	142
20234	42-378-A-6	0	3	142
20235	42-378-A-7	0	6	142
20236	42-378-C-6	0	5	142
20237	42-378-D-6	0	4	142
20238	42-378-E-6	0	11	142
20239	42-379-A-2	0	5	142
20240	42-379-A-4	0	10	142
20241	42-379-A-7	0	4	142
20242	42-379-B-6	0	5	142
20243	42-379-H-5	0	2	142
20244	42-380-A-1	0	8	142
20245	42-380-A-4	0	22	142
20246	42-380-A-6	0	4	142
20247	42-380-A-7	0	6	142
20248	42-380-C-5	0	4	142
20249	42-381-A-2	0	10	142
20250	42-381-A-7	0	5	142
20251	42-381-B-5	0	3	142
20252	42-381-C-6	0	5	142
20253	42-381-D-6	0	9	142
20254	42-381-E-4	0	9	142
20255	42-382-A-2	0	15	142
20256	42-382-A-6	0	10	142
20257	42-382-A-7	0	5	142
20258	42-382-B-4	0	11	142
20259	42-383-A-1	0	6	142
20260	42-383-A-2	0	1	142
20261	42-383-A-7	0	2	142
20262	42-383-B-6	0	6	142
20263	42-384-A-1	0	4	142
20264	42-384-A-6	0	2	142
20265	42-384-A-7	0	7	142
20266	42-384-K-6	0	1	142
20267	42-384-L-6	0	1	142
20268	42-385-A-1	0	5	142
20269	42-385-A-4	0	12	142
20270	42-385-A-6	0	6	142
20271	42-385-A-7	0	9	142
20272	42-385-H-2	0	3	142
20273	42-385-I-5	0	2	142
20274	42-385-K-2	0	1	142
20275	42-385-L-2	0	3	142
20276	42-385-L-5	0	4	142
20277	42-385-M-5	0	1	142
20278	42-385-W-2	0	1	142
20279	42-385-X-2	0	2	142
20280	42-386-A-2	0	11	142
20281	42-386-A-4	0	11	142
20282	42-386-A-5	0	10	142
20283	42-386-A-6	0	13	142
20284	42-386-C-2	0	6	142
20285	42-386-D-4	0	6	142
20286	42-387-A-2	0	8	142
20287	42-387-A-7	0	1	142
20288	42-387-B-1	0	6	142
20289	42-387-B-4	0	6	142
20290	42-387-B-5	0	9	142
20291	42-387-C-5	0	1	142
20292	42-388-A-5	0	4	142
20293	42-388-A-6	0	19	142
20294	42-388-A-7	0	1	142
20295	42-389-A-4	0	9	142
20296	42-389-A-5	0	15	142
20297	42-389-A-6	0	3	142
20298	42-389-A-7	0	17	142
20299	42-389-F-2	0	2	142
20300	42-389-G-2	0	2	142
20301	42-390-A-1	0	8	142
20302	42-390-A-6	0	6	142
20303	42-390-A-7	0	8	142
20304	42-390-B-5	0	7	142
20305	42-391-A-1	0	6	142
20306	42-391-A-6	0	4	142
20307	42-391-A-7	0	5	142
20308	42-391-B-1	0	4	142
20309	42-391-B-5	0	5	142
20310	42-391-C-5	0	6	142
20311	42-392-A-2	0	3	142
20312	42-392-A-5	0	9	142
20313	42-392-A-7	0	5	142
20314	42-393-A-4	0	8	142
20315	42-393-A-5	0	8	142
20316	42-393-A-6	0	1	142
20317	42-393-A-7	0	3	142
20318	42-393-B-1	0	4	142
20319	42-393-B-6	0	6	142
20320	42-394-B-1	0	8	142
20321	42-394-E-5	0	5	142
20322	42-395-A-1	0	15	142
20323	42-395-A-5	0	5	142
20324	42-395-A-6	0	17	142
20325	42-395-A-7	0	5	142
20326	42-396-A-1	0	2	142
20327	42-396-A-7	0	4	142
20328	42-396-B-1	0	1	142
20329	42-396-B-2	0	1	142
20330	42-396-C-1	0	4	142
20331	42-396-C-2	0	2	142
20332	42-396-C-5	0	2	142
20333	42-397-A-2	0	6	142
20334	42-397-A-5	0	16	142
20335	42-397-A-7	0	3	142
20336	42-397-B-1	0	6	142
20337	42-397-C-1	0	4	142
20338	42-397-D-1	0	2	142
20339	42-397-F-4	0	3	142
20340	42-398-A-1	0	12	142
20341	42-398-A-2	0	9	142
20342	42-398-A-4	0	6	142
20343	42-398-C-5	0	5	142
20344	42-399-A-6	0	5	142
20345	42-399-A-7	0	5	142
20346	42-399-B-1	0	13	142
20347	42-399-B-4	0	4	142
20348	42-399-C-1	0	4	142
20349	42-399-C-5	0	13	142
20350	42-399-D-5	0	1	142
20351	42-400-A-2	0	4	142
20352	42-400-A-7	0	1	142
20353	42-400-B-4	0	5	142
20354	42-401-A-1	0	2	142
20355	42-401-A-4	0	5	142
20356	42-401-A-7	0	5	142
20357	42-401-C-2	0	4	142
20358	42-401-C-3	0	1	142
20359	42-401-C-5	0	1	142
20360	42-402-A-1	0	13	142
20361	42-402-A-5	0	11	142
20362	42-402-A-7	0	1	142
20363	42-402-B-2	0	3	142
20364	42-402-B-3	0	8	142
20365	42-403-A-4	0	18	142
20366	42-403-A-7	0	3	142
20367	42-403-B-5	0	4	142
20368	42-404-A-4	0	7	142
20369	42-404-A-7	0	4	142
20370	42-404-C-5	0	6	142
20371	42-404-D-6	0	5	142
20372	42-405-A-3	0	8	142
20373	42-405-A-5	0	13	142
20374	42-405-A-7	0	7	142
20375	42-405-B-7	0	5	142
20376	42-405-C-1	0	7	142
20377	42-405-C-4	0	8	142
20378	42-405-D-4	0	10	142
20379	42-405-D-6	0	2	142
20380	42-406-A-2	0	5	142
20381	42-406-A-7	0	8	142
20382	42-406-B-3	0	5	142
20383	42-406-B-4	0	8	142
20384	42-407-A-1	0	3	142
20385	42-407-A-2	0	8	142
20386	42-407-A-5	0	4	142
20387	42-407-A-7	0	5	142
20388	42-407-E-6	0	2	142
20389	42-408-A-2	0	1	142
20390	42-408-A-7	0	3	142
20391	42-408-B-1	0	5	142
20392	42-408-B-5	0	3	142
20393	42-408-C-1	0	6	142
20394	42-408-D-6	0	3	142
20395	42-409-A-4	0	12	142
20396	42-409-A-5	0	8	142
20397	42-409-B-4	0	10	142
20398	42-409-C-2	0	10	142
20399	42-409-C-4	0	4	142
20400	42-409-F-3	0	5	142
20401	42-409-H-3	0	1	142
20402	42-410-A-1	0	1	142
20403	42-410-A-4	0	7	142
20404	42-410-A-7	0	3	142
20405	42-410-B-2	0	1	142
20406	42-410-B-6	0	6	142
20407	42-410-E-2	0	4	142
20408	42-411-A-7	0	7	142
20409	42-411-C-6	0	5	142
20410	42-412-A-3	0	4	142
20411	42-412-A-5	0	7	142
20412	42-412-A-7	0	7	142
20413	42-412-B-1	0	1	142
20414	42-412-B-3	0	1	142
20415	42-412-C-1	0	1	142
20416	42-412-E-4	0	10	142
20417	42-412-E-6	0	3	142
20418	42-412-F-6	0	4	142
20419	42-413-A-2	0	12	142
20420	42-413-A-3	0	4	142
20421	42-413-A-4	0	2	142
20422	42-413-A-7	0	6	142
20423	42-413-B-2	0	1	142
20424	42-414-A-1	0	6	142
20425	42-414-A-2	0	16	142
20426	42-414-A-3	0	8	142
20427	42-414-A-4	0	12	142
20428	42-414-A-5	0	1	142
20429	42-414-A-6	0	4	142
20430	42-414-C-5	0	1	142
20431	42-414-F-5	0	5	142
20432	42-415-A-1	0	2	142
20433	42-415-A-2	0	12	142
20434	42-415-A-3	0	6	142
20435	42-415-A-4	0	18	142
20436	42-415-A-7	0	5	142
20437	42-415-B-1	0	1	142
20438	42-415-B-5	0	6	142
20439	42-415-C-1	0	8	142
20440	42-415-C-5	0	6	142
20441	42-415-D-1	0	1	142
20442	42-415-D-5	0	1	142
20443	42-415-E-5	0	1	142
20444	42-416-A-2	0	11	142
20445	42-416-A-3	0	9	142
20446	42-416-A-4	0	7	142
20447	42-416-A-7	0	4	142
20448	42-416-B-2	0	1	142
20449	42-416-B-5	0	3	142
20450	42-416-C-1	0	1	142
20451	42-417-A-1	0	2	142
20452	42-417-A-3	0	4	142
20453	42-417-A-4	0	9	142
20454	42-417-A-5	0	5	142
20455	42-417-A-7	0	1	142
20456	42-417-B-3	0	5	142
20457	42-417-B-4	0	6	142
20458	42-417-B-5	0	3	142
20459	42-417-B-6	0	6	142
20460	42-417-C-3	0	2	142
20461	42-417-D-6	0	4	142
20462	42-418-A-1	0	7	142
20463	42-418-A-2	0	11	142
20464	42-418-A-3	0	11	142
20465	42-418-A-5	0	13	142
20466	42-418-B-6	0	6	142
20467	42-419-A-1	0	5	142
20468	42-419-A-2	0	12	142
20469	42-419-A-3	0	3	142
20470	42-419-A-4	0	9	142
20471	42-419-A-7	0	7	142
20472	42-419-C-6	0	6	142
20473	42-419-D-6	0	1	142
20474	42-420-A-2	0	4	142
20475	42-420-A-3	0	14	142
20476	42-420-A-7	0	3	142
20477	42-420-B-1	0	10	142
20478	42-420-E-6	0	6	142
20479	42-421-A-1	0	1	142
20480	42-421-A-2	0	12	142
20481	42-421-A-4	0	8	142
20482	42-421-A-5	0	11	142
20483	42-421-A-7	0	4	142
20484	42-422-A-1	0	5	142
20485	42-422-A-2	0	6	142
20486	42-422-A-4	0	11	142
20487	42-422-A-7	0	6	142
20488	42-422-B-2	0	7	142
20489	42-422-C-6	0	3	142
20490	42-423-A-1	0	5	142
20491	42-423-A-3	0	5	142
20492	42-423-A-5	0	3	142
20493	42-423-A-6	0	3	142
20494	42-423-A-7	0	4	142
20495	42-423-B-4	0	6	142
20496	42-423-C-4	0	1	142
20497	42-424-A-2	0	7	142
20498	42-424-A-5	0	6	142
20499	42-424-A-7	0	4	142
20500	42-424-F-1	0	3	142
20501	42-425-A-2	0	11	142
20502	42-425-A-3	0	11	142
20503	42-425-A-5	0	9	142
20504	42-425-A-7	0	4	142
20505	42-425-C-6	0	4	142
20506	42-426-A-3	0	6	142
20507	42-426-A-5	0	11	142
20508	42-426-A-7	0	9	142
20509	42-426-B-2	0	3	142
20510	42-426-B-6	0	3	142
20511	42-427-A-1	0	2	142
20512	42-427-A-3	0	2	142
20513	42-427-A-4	0	1	142
20514	42-427-A-5	0	6	142
20515	42-427-A-7	0	4	142
20516	42-428-A-1	0	3	142
20517	42-428-A-2	0	11	142
20518	42-428-A-3	0	9	142
20519	42-428-A-5	0	17	142
20520	42-429-A-1	0	6	142
20521	42-429-A-2	0	9	142
20522	42-429-A-3	0	7	142
20523	42-429-B-6	0	7	142
20524	42-430-A-1	0	2	142
20525	42-430-A-2	0	7	142
20526	42-430-A-3	0	7	142
20527	42-430-A-4	0	8	142
20528	42-430-A-6	0	8	142
20529	42-430-A-7	0	7	142
20530	42-431-A-1	0	7	142
20531	42-431-A-3	0	6	142
20532	42-431-A-4	0	13	142
20533	42-431-A-5	0	10	142
20534	42-431-A-7	0	5	142
20535	42-431-D-6	0	4	142
20536	42-432-A-3	0	5	142
20537	42-432-A-6	0	3	142
20538	42-432-A-7	0	7	142
20539	42-433-A-2	0	17	142
20540	42-433-A-3	0	7	142
20541	42-433-A-4	0	5	142
20542	42-433-A-5	0	5	142
20543	42-433-A-7	0	1	142
20544	42-433-D-5	0	5	142
20545	42-434-A-1	0	3	142
20546	42-434-A-4	0	9	142
20547	42-434-A-5	0	6	142
20548	42-434-A-7	0	1	142
20549	42-435-A-1	0	2	142
20550	42-435-A-3	0	5	142
20551	42-435-A-5	0	3	142
20552	42-435-A-7	0	4	142
20553	42-435-B-1	0	5	142
20554	42-435-D-6	0	10	142
20555	42-436-A-3	0	6	142
20556	42-436-A-7	0	2	142
20557	42-437-A-1	0	12	142
20558	42-437-A-6	0	10	142
20559	42-438-A-1	0	3	142
20560	42-438-A-4	0	12	142
20561	42-438-A-7	0	4	142
20562	42-438-B-4	0	9	142
20563	42-438-C-4	0	10	142
20564	42-439-A-1	0	6	142
20565	42-439-A-3	0	2	142
20566	42-439-A-6	0	5	142
20567	42-439-A-7	0	3	142
20568	42-439-B-2	0	4	142
20569	42-439-B-4	0	9	142
20570	42-440-A-1	0	4	142
20571	42-440-A-7	0	4	142
20572	42-440-B-2	0	3	142
20573	42-440-B-3	0	5	142
20574	42-440-C-3	0	7	142
20575	42-441-A-2	0	2	142
20576	42-441-A-4	0	5	142
20577	42-441-A-7	0	6	142
20578	42-442-A-1	0	5	142
20579	42-442-A-2	0	10	142
20580	42-442-A-4	0	5	142
20581	42-442-A-6	0	5	142
20582	42-442-A-7	0	3	142
20583	42-442-E-5	0	1	142
20584	42-442-F-5	0	1	142
20585	42-443-A-2	0	1	142
20586	42-443-A-7	0	3	142
20587	42-443-B-5	0	4	142
20588	42-443-F-6	0	3	142
20589	42-444-A-1	0	11	142
20590	42-444-A-2	0	7	142
20591	42-444-A-4	0	16	142
20592	42-444-A-5	0	4	142
20593	42-444-A-7	0	3	142
20594	42-445-A-2	0	2	142
20595	42-445-A-3	0	2	142
20596	42-445-A-4	0	4	142
20597	42-445-A-6	0	6	142
20598	42-445-A-7	0	4	142
20599	42-446-A-1	0	2	142
20600	42-446-A-2	0	3	142
20601	42-446-A-3	0	8	142
20602	42-446-A-4	0	1	142
20603	42-446-A-5	0	12	142
20604	42-446-A-7	0	3	142
20605	42-447-A-1	0	4	142
20606	42-447-A-2	0	6	142
20607	42-447-A-3	0	8	142
20608	42-447-A-5	0	10	142
20609	42-447-A-7	0	1	142
20610	42-447-B-6	0	2	142
20611	42-448-A-1	0	3	142
20612	42-448-A-3	0	6	142
20613	42-448-A-4	0	11	142
20614	42-448-A-5	0	11	142
20615	42-448-A-7	0	4	142
20616	42-448-B-5	0	7	142
20617	42-448-B-6	0	1	142
20618	42-449-A-1	0	6	142
20619	42-449-A-2	0	5	142
20620	42-449-A-4	0	12	142
20621	42-449-A-5	0	15	142
20622	42-449-A-7	0	4	142
20623	42-449-C-2	0	3	142
20624	42-449-E-2	0	1	142
20625	42-449-G-2	0	2	142
20626	42-450-A-4	0	6	142
20627	42-450-A-5	0	13	142
20628	42-450-A-6	0	1	142
20629	42-450-A-7	0	3	142
20630	42-451-A-1	0	3	142
20631	42-451-A-2	0	2	142
20632	42-451-A-3	0	2	142
20633	42-451-A-7	0	3	142
20634	42-451-B-5	0	10	142
20635	42-451-C-5	0	6	142
20636	42-452-A-2	0	1	142
20637	42-452-A-5	0	4	142
20638	42-452-A-7	0	3	142
20639	42-452-B-5	0	7	142
20640	42-453-A-1	0	6	142
20641	42-453-A-2	0	1	142
20642	42-453-A-4	0	13	142
20643	42-453-A-5	0	11	142
20644	42-453-A-7	0	6	142
20645	42-454-A-2	0	1	142
20646	42-454-A-5	0	9	142
20647	42-454-A-7	0	5	142
20648	42-455-A-1	0	5	142
20649	42-455-A-2	0	2	142
20650	42-455-A-4	0	22	142
20651	42-455-A-5	0	19	142
20652	42-455-A-7	0	3	142
20653	42-456-A-2	0	5	142
20654	42-456-A-4	0	9	142
20655	42-456-A-5	0	7	142
20656	42-456-A-7	0	4	142
20657	42-457-A-1	0	7	142
